Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
10ru1,Light-U-Net_55_25,386,384,384,403,-19,19.0,-4.947916666666666,4.947916666666666,386,-2,2.0,-0.5208333333333333,0.5208333333333333
10ru2,Light-U-Net_55_25,416,413,413,433,-20,20.0,-4.842615012106537,4.842615012106537,409,4,4.0,0.9685230024213075,0.9685230024213075
10ru3,Light-U-Net_55_25,201,201,201,223,-22,22.0,-10.945273631840797,10.945273631840797,220,-19,19.0,-9.45273631840796,9.45273631840796
11ld1,Light-U-Net_55_25,479,477,477,463,14,14.0,2.9350104821802936,2.9350104821802936,425,52,52.0,10.90146750524109,10.90146750524109
11ld2,Light-U-Net_55_25,320,319,319,327,-8,8.0,-2.507836990595611,2.507836990595611,310,9,9.0,2.8213166144200628,2.8213166144200628
11ll1,Light-U-Net_55_25,473,465,465,470,-5,5.0,-1.0752688172043012,1.0752688172043012,440,25,25.0,5.376344086021505,5.376344086021505
11ll2,Light-U-Net_55_25,272,272,272,291,-19,19.0,-6.985294117647059,6.985294117647059,276,-4,4.0,-1.4705882352941175,1.4705882352941175
11ll3,Light-U-Net_55_25,165,165,165,189,-24,24.0,-14.545454545454545,14.545454545454545,176,-11,11.0,-6.666666666666667,6.666666666666667
11lr2,Light-U-Net_55_25,510,505,506,437,69,69.0,13.636363636363635,13.636363636363635,421,85,85.0,16.798418972332016,16.798418972332016
11lu1,Light-U-Net_55_25,412,409,409,380,29,29.0,7.090464547677261,7.090464547677261,368,41,41.0,10.024449877750612,10.024449877750612
11lu2,Light-U-Net_55_25,447,445,445,422,23,23.0,5.168539325842696,5.168539325842696,400,45,45.0,10.112359550561797,10.112359550561797
11lu3,Light-U-Net_55_25,356,356,356,350,6,6.0,1.6853932584269662,1.6853932584269662,335,21,21.0,5.8988764044943816,5.8988764044943816
11rd1,Light-U-Net_55_25,487,481,481,429,52,52.0,10.81081081081081,10.81081081081081,406,75,75.0,15.592515592515593,15.592515592515593
11rd3,Light-U-Net_55_25,158,158,158,200,-42,42.0,-26.582278481012654,26.582278481012654,187,-29,29.0,-18.354430379746837,18.354430379746837
11rl1,Light-U-Net_55_25,473,468,468,425,43,43.0,9.18803418803419,9.18803418803419,402,66,66.0,14.102564102564102,14.102564102564102
11rl3,Light-U-Net_55_25,267,265,265,270,-5,5.0,-1.8867924528301887,1.8867924528301887,253,12,12.0,4.528301886792453,4.528301886792453
11rr1,Light-U-Net_55_25,377,377,377,310,67,67.0,17.771883289124666,17.771883289124666,300,77,77.0,20.424403183023873,20.424403183023873
11rr2,Light-U-Net_55_25,373,368,367,356,11,11.0,2.997275204359673,2.997275204359673,335,32,32.0,8.71934604904632,8.71934604904632
11ru1,Light-U-Net_55_25,375,374,374,343,31,31.0,8.288770053475936,8.288770053475936,329,45,45.0,12.032085561497325,12.032085561497325
11ru2,Light-U-Net_55_25,420,415,415,350,65,65.0,15.66265060240964,15.66265060240964,328,87,87.0,20.96385542168675,20.96385542168675
11ru3,Light-U-Net_55_25,366,360,360,367,-7,7.0,-1.9444444444444444,1.9444444444444444,346,14,14.0,3.888888888888889,3.888888888888889
12ld2,Light-U-Net_55_25,413,409,409,416,-7,7.0,-1.7114914425427872,1.7114914425427872,389,20,20.0,4.88997555012225,4.88997555012225
12ll1,Light-U-Net_55_25,445,445,445,415,30,30.0,6.741573033707865,6.741573033707865,392,53,53.0,11.910112359550562,11.910112359550562
12ll2,Light-U-Net_55_25,506,500,500,444,56,56.0,11.200000000000001,11.200000000000001,416,84,84.0,16.8,16.8
12lr1,Light-U-Net_55_25,328,326,326,335,-9,9.0,-2.7607361963190185,2.7607361963190185,320,6,6.0,1.8404907975460123,1.8404907975460123
12lr2,Light-U-Net_55_25,258,257,257,261,-4,4.0,-1.556420233463035,1.556420233463035,249,8,8.0,3.11284046692607,3.11284046692607
12lr3,Light-U-Net_55_25,147,144,144,172,-28,28.0,-19.444444444444446,19.444444444444446,157,-13,13.0,-9.027777777777777,9.027777777777777
12lu1,Light-U-Net_55_25,545,543,543,460,83,83.0,15.285451197053407,15.285451197053407,428,115,115.0,21.178637200736645,21.178637200736645
12lu3,Light-U-Net_55_25,129,129,129,142,-13,13.0,-10.077519379844961,10.077519379844961,140,-11,11.0,-8.527131782945736,8.527131782945736
12rl2,Light-U-Net_55_25,403,401,401,377,24,24.0,5.985037406483791,5.985037406483791,359,42,42.0,10.473815461346634,10.473815461346634
12rr1,Light-U-Net_55_25,382,381,381,379,2,2.0,0.5249343832020997,0.5249343832020997,359,22,22.0,5.774278215223097,5.774278215223097
12rr2,Light-U-Net_55_25,401,398,398,390,8,8.0,2.0100502512562812,2.0100502512562812,381,17,17.0,4.271356783919598,4.271356783919598
12rr3,Light-U-Net_55_25,329,329,329,350,-21,21.0,-6.382978723404255,6.382978723404255,338,-9,9.0,-2.735562310030395,2.735562310030395
12ru2,Light-U-Net_55_25,338,340,340,344,-4,4.0,-1.1764705882352942,1.1764705882352942,327,13,13.0,3.823529411764706,3.823529411764706
12ru3,Light-U-Net_55_25,182,181,181,203,-22,22.0,-12.154696132596685,12.154696132596685,191,-10,10.0,-5.524861878453039,5.524861878453039
13ld3,Light-U-Net_55_25,228,228,228,230,-2,2.0,-0.8771929824561403,0.8771929824561403,225,3,3.0,1.3157894736842104,1.3157894736842104
13ll1,Light-U-Net_55_25,382,383,383,378,5,5.0,1.3054830287206265,1.3054830287206265,363,20,20.0,5.221932114882506,5.221932114882506
13ll3,Light-U-Net_55_25,175,175,175,204,-29,29.0,-16.57142857142857,16.57142857142857,189,-14,14.0,-8.0,8.0
13lr1,Light-U-Net_55_25,410,409,409,404,5,5.0,1.2224938875305624,1.2224938875305624,372,37,37.0,9.04645476772616,9.04645476772616
13lr2,Light-U-Net_55_25,224,223,223,238,-15,15.0,-6.726457399103139,6.726457399103139,233,-10,10.0,-4.484304932735426,4.484304932735426
13lu1,Light-U-Net_55_25,368,365,365,356,9,9.0,2.4657534246575343,2.4657534246575343,336,29,29.0,7.9452054794520555,7.9452054794520555
13rd1,Light-U-Net_55_25,413,410,410,411,-1,1.0,-0.24390243902439024,0.24390243902439024,382,28,28.0,6.829268292682928,6.829268292682928
13rl2,Light-U-Net_55_25,214,212,212,238,-26,26.0,-12.264150943396226,12.264150943396226,227,-15,15.0,-7.0754716981132075,7.0754716981132075
13rl3,Light-U-Net_55_25,168,166,166,198,-32,32.0,-19.27710843373494,19.27710843373494,188,-22,22.0,-13.253012048192772,13.253012048192772
13rr1,Light-U-Net_55_25,378,374,374,370,4,4.0,1.06951871657754,1.06951871657754,354,20,20.0,5.347593582887701,5.347593582887701
13rr2,Light-U-Net_55_25,335,333,333,352,-19,19.0,-5.7057057057057055,5.7057057057057055,339,-6,6.0,-1.8018018018018018,1.8018018018018018
13ru1,Light-U-Net_55_25,391,390,390,400,-10,10.0,-2.564102564102564,2.564102564102564,378,12,12.0,3.076923076923077,3.076923076923077
14ll1,Light-U-Net_55_25,474,471,471,405,66,66.0,14.012738853503185,14.012738853503185,387,84,84.0,17.8343949044586,17.8343949044586
14lr2,Light-U-Net_55_25,267,265,265,289,-24,24.0,-9.056603773584905,9.056603773584905,273,-8,8.0,-3.018867924528302,3.018867924528302
14lu2,Light-U-Net_55_25,460,458,458,433,25,25.0,5.458515283842795,5.458515283842795,404,54,54.0,11.790393013100436,11.790393013100436
14lu3,Light-U-Net_55_25,247,247,247,290,-43,43.0,-17.408906882591094,17.408906882591094,266,-19,19.0,-7.6923076923076925,7.6923076923076925
14rd3,Light-U-Net_55_25,356,350,350,350,0,0.0,0.0,0.0,334,16,16.0,4.571428571428571,4.571428571428571
14rl2,Light-U-Net_55_25,475,471,471,456,15,15.0,3.1847133757961785,3.1847133757961785,434,37,37.0,7.855626326963907,7.855626326963907
14rl3,Light-U-Net_55_25,290,289,289,299,-10,10.0,-3.4602076124567476,3.4602076124567476,290,-1,1.0,-0.34602076124567477,0.34602076124567477
14rr1,Light-U-Net_55_25,454,458,458,433,25,25.0,5.458515283842795,5.458515283842795,416,42,42.0,9.170305676855897,9.170305676855897
14rr2,Light-U-Net_55_25,436,437,437,431,6,6.0,1.3729977116704806,1.3729977116704806,397,40,40.0,9.153318077803203,9.153318077803203
14ru2,Light-U-Net_55_25,432,424,424,430,-6,6.0,-1.4150943396226416,1.4150943396226416,407,17,17.0,4.009433962264151,4.009433962264151
14ru3,Light-U-Net_55_25,281,280,280,296,-16,16.0,-5.714285714285714,5.714285714285714,279,1,1.0,0.35714285714285715,0.35714285714285715
15ld1,Light-U-Net_55_25,329,329,329,318,11,11.0,3.343465045592705,3.343465045592705,306,23,23.0,6.990881458966565,6.990881458966565
15ll3,Light-U-Net_55_25,82,81,81,99,-18,18.0,-22.22222222222222,22.22222222222222,98,-17,17.0,-20.98765432098765,20.98765432098765
15lr1,Light-U-Net_55_25,336,331,331,332,-1,1.0,-0.3021148036253776,0.3021148036253776,317,14,14.0,4.229607250755287,4.229607250755287
15lr2,Light-U-Net_55_25,330,328,328,340,-12,12.0,-3.6585365853658534,3.6585365853658534,318,10,10.0,3.048780487804878,3.048780487804878
15lu1,Light-U-Net_55_25,360,358,358,374,-16,16.0,-4.4692737430167595,4.4692737430167595,348,10,10.0,2.793296089385475,2.793296089385475
15rl1,Light-U-Net_55_25,356,356,356,332,24,24.0,6.741573033707865,6.741573033707865,318,38,38.0,10.674157303370785,10.674157303370785
15rl2,Light-U-Net_55_25,428,424,423,434,-11,11.0,-2.6004728132387704,2.6004728132387704,400,23,23.0,5.4373522458628845,5.4373522458628845
15rr3,Light-U-Net_55_25,303,302,302,317,-15,15.0,-4.966887417218543,4.966887417218543,296,6,6.0,1.9867549668874174,1.9867549668874174
15ru3,Light-U-Net_55_25,246,243,243,238,5,5.0,2.05761316872428,2.05761316872428,235,8,8.0,3.292181069958848,3.292181069958848
16ld1,Light-U-Net_55_25,449,443,443,424,19,19.0,4.288939051918736,4.288939051918736,402,41,41.0,9.255079006772009,9.255079006772009
16ld2,Light-U-Net_55_25,241,241,241,255,-14,14.0,-5.809128630705394,5.809128630705394,247,-6,6.0,-2.4896265560165975,2.4896265560165975
16ll2,Light-U-Net_55_25,319,316,316,325,-9,9.0,-2.848101265822785,2.848101265822785,314,2,2.0,0.6329113924050633,0.6329113924050633
16lr1,Light-U-Net_55_25,411,405,405,403,2,2.0,0.49382716049382713,0.49382716049382713,386,19,19.0,4.691358024691358,4.691358024691358
16lr3,Light-U-Net_55_25,243,242,242,278,-36,36.0,-14.87603305785124,14.87603305785124,259,-17,17.0,-7.024793388429752,7.024793388429752
16rd2,Light-U-Net_55_25,268,266,266,258,8,8.0,3.007518796992481,3.007518796992481,250,16,16.0,6.015037593984962,6.015037593984962
16rl2,Light-U-Net_55_25,380,376,376,316,60,60.0,15.957446808510639,15.957446808510639,299,77,77.0,20.47872340425532,20.47872340425532
16rl3,Light-U-Net_55_25,239,237,237,285,-48,48.0,-20.253164556962027,20.253164556962027,255,-18,18.0,-7.59493670886076,7.59493670886076
16rr1,Light-U-Net_55_25,441,432,432,388,44,44.0,10.185185185185185,10.185185185185185,373,59,59.0,13.657407407407407,13.657407407407407
16rr3,Light-U-Net_55_25,294,292,292,323,-31,31.0,-10.616438356164384,10.616438356164384,305,-13,13.0,-4.4520547945205475,4.4520547945205475
16ru2,Light-U-Net_55_25,462,455,455,441,14,14.0,3.076923076923077,3.076923076923077,402,53,53.0,11.648351648351648,11.648351648351648
17lr1,Light-U-Net_55_25,518,515,515,441,74,74.0,14.36893203883495,14.36893203883495,422,93,93.0,18.058252427184467,18.058252427184467
17lu3,Light-U-Net_55_25,180,180,180,204,-24,24.0,-13.333333333333334,13.333333333333334,189,-9,9.0,-5.0,5.0
17rd2,Light-U-Net_55_25,343,341,341,344,-3,3.0,-0.8797653958944283,0.8797653958944283,331,10,10.0,2.932551319648094,2.932551319648094
17rl2,Light-U-Net_55_25,387,386,386,323,63,63.0,16.321243523316063,16.321243523316063,311,75,75.0,19.4300518134715,19.4300518134715
17rl3,Light-U-Net_55_25,266,265,265,278,-13,13.0,-4.905660377358491,4.905660377358491,264,1,1.0,0.37735849056603776,0.37735849056603776
17ru2,Light-U-Net_55_25,216,219,219,225,-6,6.0,-2.73972602739726,2.73972602739726,208,11,11.0,5.0228310502283104,5.0228310502283104
18ll2,Light-U-Net_55_25,346,344,344,378,-34,34.0,-9.883720930232558,9.883720930232558,353,-9,9.0,-2.616279069767442,2.616279069767442
18lu2,Light-U-Net_55_25,315,313,313,319,-6,6.0,-1.9169329073482428,1.9169329073482428,314,-1,1.0,-0.3194888178913738,0.3194888178913738
18rd1,Light-U-Net_55_25,470,462,462,448,14,14.0,3.0303030303030303,3.0303030303030303,422,40,40.0,8.658008658008658,8.658008658008658
18rd2,Light-U-Net_55_25,298,298,298,304,-6,6.0,-2.013422818791946,2.013422818791946,290,8,8.0,2.684563758389262,2.684563758389262
18rl1,Light-U-Net_55_25,501,500,500,421,79,79.0,15.8,15.8,398,102,102.0,20.4,20.4
18rl2,Light-U-Net_55_25,464,462,462,446,16,16.0,3.463203463203463,3.463203463203463,417,45,45.0,9.740259740259742,9.740259740259742
18rl3,Light-U-Net_55_25,309,308,308,312,-4,4.0,-1.2987012987012987,1.2987012987012987,303,5,5.0,1.6233766233766231,1.6233766233766231
18rr1,Light-U-Net_55_25,430,426,426,409,17,17.0,3.9906103286384975,3.9906103286384975,386,40,40.0,9.389671361502346,9.389671361502346
18rr3,Light-U-Net_55_25,375,374,374,351,23,23.0,6.149732620320856,6.149732620320856,328,46,46.0,12.299465240641712,12.299465240641712
19ld1,Light-U-Net_55_25,518,514,514,444,70,70.0,13.618677042801556,13.618677042801556,420,94,94.0,18.28793774319066,18.28793774319066
19ld2,Light-U-Net_55_25,493,491,490,439,51,51.0,10.408163265306122,10.408163265306122,407,83,83.0,16.93877551020408,16.93877551020408
19ll1,Light-U-Net_55_25,515,508,508,435,73,73.0,14.37007874015748,14.37007874015748,404,104,104.0,20.47244094488189,20.47244094488189
19lr2,Light-U-Net_55_25,453,452,452,426,26,26.0,5.752212389380531,5.752212389380531,406,46,46.0,10.176991150442479,10.176991150442479
19lu1,Light-U-Net_55_25,415,410,410,411,-1,1.0,-0.24390243902439024,0.24390243902439024,387,23,23.0,5.609756097560976,5.609756097560976
19rd2,Light-U-Net_55_25,481,478,477,432,45,45.0,9.433962264150944,9.433962264150944,406,71,71.0,14.884696016771489,14.884696016771489
19rr2,Light-U-Net_55_25,462,462,462,419,43,43.0,9.307359307359308,9.307359307359308,401,61,61.0,13.203463203463203,13.203463203463203
19rr3,Light-U-Net_55_25,362,354,354,353,1,1.0,0.2824858757062147,0.2824858757062147,329,25,25.0,7.062146892655368,7.062146892655368
19ru1,Light-U-Net_55_25,541,537,537,489,48,48.0,8.938547486033519,8.938547486033519,464,73,73.0,13.594040968342643,13.594040968342643
1ld1,Light-U-Net_55_25,443,442,442,381,61,61.0,13.800904977375566,13.800904977375566,371,71,71.0,16.063348416289593,16.063348416289593
1ld2,Light-U-Net_55_25,398,395,395,377,18,18.0,4.556962025316456,4.556962025316456,359,36,36.0,9.113924050632912,9.113924050632912
1ll1,Light-U-Net_55_25,439,438,438,397,41,41.0,9.360730593607306,9.360730593607306,375,63,63.0,14.383561643835616,14.383561643835616
1ll2,Light-U-Net_55_25,411,410,410,385,25,25.0,6.097560975609756,6.097560975609756,361,49,49.0,11.951219512195122,11.951219512195122
1ll3,Light-U-Net_55_25,330,328,328,333,-5,5.0,-1.524390243902439,1.524390243902439,317,11,11.0,3.353658536585366,3.353658536585366
1lr1,Light-U-Net_55_25,441,441,441,415,26,26.0,5.895691609977324,5.895691609977324,388,53,53.0,12.01814058956916,12.01814058956916
1lr2,Light-U-Net_55_25,381,381,381,365,16,16.0,4.199475065616798,4.199475065616798,338,43,43.0,11.286089238845145,11.286089238845145
1lr3,Light-U-Net_55_25,224,223,223,238,-15,15.0,-6.726457399103139,6.726457399103139,227,-4,4.0,-1.7937219730941705,1.7937219730941705
1lu1,Light-U-Net_55_25,422,421,421,393,28,28.0,6.65083135391924,6.65083135391924,366,55,55.0,13.064133016627078,13.064133016627078
1lu2,Light-U-Net_55_25,283,282,282,295,-13,13.0,-4.609929078014184,4.609929078014184,277,5,5.0,1.773049645390071,1.773049645390071
1rd1,Light-U-Net_55_25,483,483,483,441,42,42.0,8.695652173913043,8.695652173913043,418,65,65.0,13.457556935817806,13.457556935817806
1rd2,Light-U-Net_55_25,515,514,514,473,41,41.0,7.976653696498054,7.976653696498054,446,68,68.0,13.229571984435799,13.229571984435799
1rd3,Light-U-Net_55_25,283,284,284,357,-73,73.0,-25.704225352112676,25.704225352112676,325,-41,41.0,-14.43661971830986,14.43661971830986
1rl1,Light-U-Net_55_25,417,417,416,398,18,18.0,4.326923076923077,4.326923076923077,377,39,39.0,9.375,9.375
1rl2,Light-U-Net_55_25,228,228,228,233,-5,5.0,-2.1929824561403506,2.1929824561403506,224,4,4.0,1.7543859649122806,1.7543859649122806
1rl3,Light-U-Net_55_25,158,158,158,195,-37,37.0,-23.417721518987342,23.417721518987342,185,-27,27.0,-17.088607594936708,17.088607594936708
1rr1,Light-U-Net_55_25,486,486,486,431,55,55.0,11.316872427983538,11.316872427983538,412,74,74.0,15.22633744855967,15.22633744855967
1rr2,Light-U-Net_55_25,498,497,497,397,100,100.0,20.12072434607646,20.12072434607646,370,127,127.0,25.553319919517104,25.553319919517104
1rr3,Light-U-Net_55_25,258,258,258,282,-24,24.0,-9.30232558139535,9.30232558139535,270,-12,12.0,-4.651162790697675,4.651162790697675
1ru2,Light-U-Net_55_25,531,527,527,444,83,83.0,15.749525616698293,15.749525616698293,415,112,112.0,21.25237191650854,21.25237191650854
1ru3,Light-U-Net_55_25,282,278,278,299,-21,21.0,-7.553956834532374,7.553956834532374,285,-7,7.0,-2.5179856115107913,2.5179856115107913
20ld2,Light-U-Net_55_25,374,373,373,355,18,18.0,4.825737265415549,4.825737265415549,339,34,34.0,9.115281501340483,9.115281501340483
20ld3,Light-U-Net_55_25,148,148,148,168,-20,20.0,-13.513513513513514,13.513513513513514,164,-16,16.0,-10.81081081081081,10.81081081081081
20ll1,Light-U-Net_55_25,439,432,432,419,13,13.0,3.009259259259259,3.009259259259259,393,39,39.0,9.027777777777777,9.027777777777777
20ll3,Light-U-Net_55_25,301,298,298,303,-5,5.0,-1.6778523489932886,1.6778523489932886,293,5,5.0,1.6778523489932886,1.6778523489932886
20lr2,Light-U-Net_55_25,238,238,238,260,-22,22.0,-9.243697478991598,9.243697478991598,252,-14,14.0,-5.88235294117647,5.88235294117647
20lr3,Light-U-Net_55_25,148,148,148,174,-26,26.0,-17.56756756756757,17.56756756756757,164,-16,16.0,-10.81081081081081,10.81081081081081
20lu1,Light-U-Net_55_25,427,425,425,397,28,28.0,6.588235294117648,6.588235294117648,365,60,60.0,14.117647058823529,14.117647058823529
20lu2,Light-U-Net_55_25,385,382,382,388,-6,6.0,-1.5706806282722512,1.5706806282722512,365,17,17.0,4.450261780104712,4.450261780104712
20lu3,Light-U-Net_55_25,211,209,209,221,-12,12.0,-5.741626794258373,5.741626794258373,215,-6,6.0,-2.8708133971291865,2.8708133971291865
20rd1,Light-U-Net_55_25,362,360,360,343,17,17.0,4.722222222222222,4.722222222222222,334,26,26.0,7.222222222222221,7.222222222222221
20rl1,Light-U-Net_55_25,330,330,330,364,-34,34.0,-10.303030303030303,10.303030303030303,344,-14,14.0,-4.242424242424243,4.242424242424243
20rl2,Light-U-Net_55_25,402,399,399,383,16,16.0,4.010025062656641,4.010025062656641,360,39,39.0,9.774436090225564,9.774436090225564
20rr2,Light-U-Net_55_25,439,433,433,368,65,65.0,15.011547344110854,15.011547344110854,349,84,84.0,19.399538106235568,19.399538106235568
20rr3,Light-U-Net_55_25,188,188,188,212,-24,24.0,-12.76595744680851,12.76595744680851,202,-14,14.0,-7.446808510638298,7.446808510638298
20ru1,Light-U-Net_55_25,471,465,465,455,10,10.0,2.1505376344086025,2.1505376344086025,426,39,39.0,8.38709677419355,8.38709677419355
20ru2,Light-U-Net_55_25,203,203,203,215,-12,12.0,-5.911330049261084,5.911330049261084,209,-6,6.0,-2.955665024630542,2.955665024630542
21_4_ld1,Light-U-Net_55_25,401,399,399,395,4,4.0,1.0025062656641603,1.0025062656641603,380,19,19.0,4.761904761904762,4.761904761904762
21_4_ll1,Light-U-Net_55_25,431,430,430,373,57,57.0,13.25581395348837,13.25581395348837,358,72,72.0,16.74418604651163,16.74418604651163
21_4_ll2,Light-U-Net_55_25,319,315,315,328,-13,13.0,-4.1269841269841265,4.1269841269841265,319,-4,4.0,-1.2698412698412698,1.2698412698412698
21_4_ll3,Light-U-Net_55_25,260,260,259,274,-15,15.0,-5.7915057915057915,5.7915057915057915,258,1,1.0,0.3861003861003861,0.3861003861003861
21_4_lr1,Light-U-Net_55_25,461,461,461,466,-5,5.0,-1.0845986984815619,1.0845986984815619,440,21,21.0,4.55531453362256,4.55531453362256
21_4_lr3,Light-U-Net_55_25,188,186,186,216,-30,30.0,-16.129032258064516,16.129032258064516,204,-18,18.0,-9.67741935483871,9.67741935483871
21_4_lu1,Light-U-Net_55_25,406,406,406,405,1,1.0,0.24630541871921183,0.24630541871921183,376,30,30.0,7.389162561576355,7.389162561576355
21_4_lu2,Light-U-Net_55_25,431,431,431,424,7,7.0,1.6241299303944314,1.6241299303944314,398,33,33.0,7.65661252900232,7.65661252900232
21_4_lu3,Light-U-Net_55_25,137,138,138,175,-37,37.0,-26.811594202898554,26.811594202898554,162,-24,24.0,-17.391304347826086,17.391304347826086
21_4_rd3,Light-U-Net_55_25,213,213,213,246,-33,33.0,-15.492957746478872,15.492957746478872,231,-18,18.0,-8.450704225352112,8.450704225352112
21_4_rl2,Light-U-Net_55_25,256,256,256,307,-51,51.0,-19.921875,19.921875,289,-33,33.0,-12.890625,12.890625
21_4_rr2,Light-U-Net_55_25,293,291,291,339,-48,48.0,-16.49484536082474,16.49484536082474,321,-30,30.0,-10.309278350515463,10.309278350515463
21_4_rr3,Light-U-Net_55_25,346,345,345,350,-5,5.0,-1.4492753623188406,1.4492753623188406,331,14,14.0,4.057971014492753,4.057971014492753
21_4_ru3,Light-U-Net_55_25,263,262,263,274,-11,11.0,-4.182509505703422,4.182509505703422,265,-2,2.0,-0.7604562737642585,0.7604562737642585
22_4_ll2,Light-U-Net_55_25,408,402,402,311,91,91.0,22.63681592039801,22.63681592039801,291,111,111.0,27.611940298507463,27.611940298507463
22_4_ll3,Light-U-Net_55_25,318,311,310,326,-16,16.0,-5.161290322580645,5.161290322580645,319,-9,9.0,-2.903225806451613,2.903225806451613
22_4_lr3,Light-U-Net_55_25,387,385,385,326,59,59.0,15.324675324675324,15.324675324675324,314,71,71.0,18.441558441558442,18.441558441558442
22_4_rd3,Light-U-Net_55_25,340,334,334,316,18,18.0,5.389221556886228,5.389221556886228,306,28,28.0,8.383233532934131,8.383233532934131
22_4_rl1,Light-U-Net_55_25,400,391,391,337,54,54.0,13.810741687979538,13.810741687979538,322,69,69.0,17.647058823529413,17.647058823529413
22_4_rl2,Light-U-Net_55_25,228,223,223,221,2,2.0,0.8968609865470852,0.8968609865470852,212,11,11.0,4.932735426008969,4.932735426008969
22_4_ru2,Light-U-Net_55_25,246,244,244,234,10,10.0,4.098360655737705,4.098360655737705,229,15,15.0,6.147540983606557,6.147540983606557
22_4_ru3,Light-U-Net_55_25,141,140,140,163,-23,23.0,-16.428571428571427,16.428571428571427,155,-15,15.0,-10.714285714285714,10.714285714285714
23_8_ll1,Light-U-Net_55_25,441,439,439,409,30,30.0,6.83371298405467,6.83371298405467,370,69,69.0,15.717539863325742,15.717539863325742
23_8_ll2,Light-U-Net_55_25,226,226,226,259,-33,33.0,-14.601769911504425,14.601769911504425,242,-16,16.0,-7.079646017699115,7.079646017699115
23_8_lu1,Light-U-Net_55_25,429,429,429,412,17,17.0,3.9627039627039626,3.9627039627039626,387,42,42.0,9.79020979020979,9.79020979020979
23_8_lu2,Light-U-Net_55_25,338,337,337,316,21,21.0,6.231454005934718,6.231454005934718,300,37,37.0,10.979228486646884,10.979228486646884
23_8_lu3,Light-U-Net_55_25,198,196,196,215,-19,19.0,-9.693877551020408,9.693877551020408,201,-5,5.0,-2.5510204081632653,2.5510204081632653
23_8_rd1,Light-U-Net_55_25,427,425,425,390,35,35.0,8.235294117647058,8.235294117647058,370,55,55.0,12.941176470588237,12.941176470588237
23_8_rd2,Light-U-Net_55_25,261,261,261,277,-16,16.0,-6.130268199233716,6.130268199233716,256,5,5.0,1.9157088122605364,1.9157088122605364
23_8_rl1,Light-U-Net_55_25,441,447,447,407,40,40.0,8.94854586129754,8.94854586129754,381,66,66.0,14.76510067114094,14.76510067114094
23_8_rl2,Light-U-Net_55_25,402,399,399,395,4,4.0,1.0025062656641603,1.0025062656641603,370,29,29.0,7.268170426065162,7.268170426065162
23_8_rr1,Light-U-Net_55_25,448,447,447,438,9,9.0,2.013422818791946,2.013422818791946,417,30,30.0,6.7114093959731544,6.7114093959731544
23_8_rr3,Light-U-Net_55_25,298,296,296,308,-12,12.0,-4.054054054054054,4.054054054054054,282,14,14.0,4.72972972972973,4.72972972972973
