Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
11lu1,U-Net_55_075,412,409,409,414,-5,5.0,-1.2224938875305624,1.2224938875305624,403,6,6.0,1.466992665036675,1.466992665036675
11lu2,U-Net_55_075,447,445,445,449,-4,4.0,-0.8988764044943821,0.8988764044943821,432,13,13.0,2.9213483146067416,2.9213483146067416
11lu3,U-Net_55_075,356,356,356,366,-10,10.0,-2.8089887640449436,2.8089887640449436,355,1,1.0,0.2808988764044944,0.2808988764044944
11rd1,U-Net_55_075,487,481,481,473,8,8.0,1.6632016632016633,1.6632016632016633,459,22,22.0,4.5738045738045745,4.5738045738045745
11rd3,U-Net_55_075,158,158,158,205,-47,47.0,-29.746835443037973,29.746835443037973,192,-34,34.0,-21.518987341772153,21.518987341772153
11rl1,U-Net_55_075,473,468,468,443,25,25.0,5.3418803418803416,5.3418803418803416,431,37,37.0,7.905982905982905,7.905982905982905
11rl3,U-Net_55_075,267,265,265,280,-15,15.0,-5.660377358490567,5.660377358490567,271,-6,6.0,-2.2641509433962264,2.2641509433962264
11rr1,U-Net_55_075,377,377,377,327,50,50.0,13.262599469496022,13.262599469496022,322,55,55.0,14.588859416445624,14.588859416445624
11rr2,U-Net_55_075,373,368,367,360,7,7.0,1.9073569482288828,1.9073569482288828,354,13,13.0,3.5422343324250685,3.5422343324250685
11ru1,U-Net_55_075,375,374,374,367,7,7.0,1.8716577540106951,1.8716577540106951,358,16,16.0,4.27807486631016,4.27807486631016
11ru2,U-Net_55_075,420,415,415,383,32,32.0,7.710843373493977,7.710843373493977,371,44,44.0,10.602409638554217,10.602409638554217
11ru3,U-Net_55_075,366,360,360,376,-16,16.0,-4.444444444444445,4.444444444444445,363,-3,3.0,-0.8333333333333334,0.8333333333333334
12ld2,U-Net_55_075,413,409,409,435,-26,26.0,-6.356968215158925,6.356968215158925,419,-10,10.0,-2.444987775061125,2.444987775061125
12ll1,U-Net_55_075,445,445,445,428,17,17.0,3.8202247191011236,3.8202247191011236,420,25,25.0,5.617977528089887,5.617977528089887
12ll2,U-Net_55_075,506,500,500,453,47,47.0,9.4,9.4,432,68,68.0,13.600000000000001,13.600000000000001
12lr1,U-Net_55_075,328,326,326,342,-16,16.0,-4.9079754601226995,4.9079754601226995,332,-6,6.0,-1.8404907975460123,1.8404907975460123
12lr2,U-Net_55_075,258,257,257,277,-20,20.0,-7.782101167315175,7.782101167315175,269,-12,12.0,-4.669260700389105,4.669260700389105
12lr3,U-Net_55_075,147,144,144,173,-29,29.0,-20.13888888888889,20.13888888888889,161,-17,17.0,-11.805555555555555,11.805555555555555
12lu1,U-Net_55_075,545,543,543,491,52,52.0,9.576427255985267,9.576427255985267,475,68,68.0,12.52302025782689,12.52302025782689
12lu3,U-Net_55_075,129,129,129,149,-20,20.0,-15.503875968992247,15.503875968992247,141,-12,12.0,-9.30232558139535,9.30232558139535
12rl2,U-Net_55_075,403,401,401,396,5,5.0,1.2468827930174564,1.2468827930174564,387,14,14.0,3.4912718204488775,3.4912718204488775
12rr1,U-Net_55_075,382,381,381,402,-21,21.0,-5.511811023622047,5.511811023622047,389,-8,8.0,-2.099737532808399,2.099737532808399
12rr2,U-Net_55_075,401,398,398,407,-9,9.0,-2.261306532663317,2.261306532663317,396,2,2.0,0.5025125628140703,0.5025125628140703
12rr3,U-Net_55_075,329,329,329,344,-15,15.0,-4.5592705167173255,4.5592705167173255,336,-7,7.0,-2.127659574468085,2.127659574468085
12ru2,U-Net_55_075,338,340,340,351,-11,11.0,-3.2352941176470593,3.2352941176470593,336,4,4.0,1.1764705882352942,1.1764705882352942
12ru3,U-Net_55_075,182,181,181,201,-20,20.0,-11.049723756906078,11.049723756906078,193,-12,12.0,-6.629834254143646,6.629834254143646
13ld3,U-Net_55_075,228,228,228,253,-25,25.0,-10.964912280701753,10.964912280701753,241,-13,13.0,-5.701754385964912,5.701754385964912
13ll1,U-Net_55_075,382,383,383,386,-3,3.0,-0.7832898172323759,0.7832898172323759,383,0,0.0,0.0,0.0
13ll3,U-Net_55_075,175,175,175,197,-22,22.0,-12.571428571428573,12.571428571428573,189,-14,14.0,-8.0,8.0
13lr1,U-Net_55_075,410,409,409,399,10,10.0,2.444987775061125,2.444987775061125,389,20,20.0,4.88997555012225,4.88997555012225
13lr2,U-Net_55_075,224,223,223,249,-26,26.0,-11.659192825112108,11.659192825112108,242,-19,19.0,-8.520179372197308,8.520179372197308
13lu1,U-Net_55_075,368,365,365,368,-3,3.0,-0.821917808219178,0.821917808219178,355,10,10.0,2.73972602739726,2.73972602739726
13rd1,U-Net_55_075,413,410,410,375,35,35.0,8.536585365853659,8.536585365853659,370,40,40.0,9.75609756097561,9.75609756097561
13rl2,U-Net_55_075,214,212,212,239,-27,27.0,-12.735849056603774,12.735849056603774,230,-18,18.0,-8.49056603773585,8.49056603773585
13rl3,U-Net_55_075,168,166,166,199,-33,33.0,-19.879518072289155,19.879518072289155,188,-22,22.0,-13.253012048192772,13.253012048192772
13rr1,U-Net_55_075,378,374,374,381,-7,7.0,-1.8716577540106951,1.8716577540106951,369,5,5.0,1.3368983957219251,1.3368983957219251
13rr2,U-Net_55_075,335,333,333,359,-26,26.0,-7.807807807807808,7.807807807807808,347,-14,14.0,-4.2042042042042045,4.2042042042042045
13ru1,U-Net_55_075,391,390,390,404,-14,14.0,-3.5897435897435894,3.5897435897435894,396,-6,6.0,-1.5384615384615385,1.5384615384615385
14ll1,U-Net_55_075,474,471,471,429,42,42.0,8.9171974522293,8.9171974522293,423,48,48.0,10.191082802547772,10.191082802547772
14lr2,U-Net_55_075,267,265,265,276,-11,11.0,-4.150943396226415,4.150943396226415,272,-7,7.0,-2.6415094339622645,2.6415094339622645
14lu2,U-Net_55_075,460,458,458,462,-4,4.0,-0.8733624454148471,0.8733624454148471,453,5,5.0,1.0917030567685588,1.0917030567685588
14lu3,U-Net_55_075,247,247,247,285,-38,38.0,-15.384615384615385,15.384615384615385,271,-24,24.0,-9.7165991902834,9.7165991902834
14rd3,U-Net_55_075,356,350,350,358,-8,8.0,-2.2857142857142856,2.2857142857142856,350,0,0.0,0.0,0.0
14rl2,U-Net_55_075,475,471,471,461,10,10.0,2.1231422505307855,2.1231422505307855,452,19,19.0,4.033970276008493,4.033970276008493
14rl3,U-Net_55_075,290,289,289,302,-13,13.0,-4.498269896193772,4.498269896193772,297,-8,8.0,-2.768166089965398,2.768166089965398
14rr1,U-Net_55_075,454,458,458,454,4,4.0,0.8733624454148471,0.8733624454148471,442,16,16.0,3.4934497816593884,3.4934497816593884
14rr2,U-Net_55_075,436,437,437,436,1,1.0,0.2288329519450801,0.2288329519450801,421,16,16.0,3.6613272311212817,3.6613272311212817
14ru2,U-Net_55_075,432,424,424,435,-11,11.0,-2.5943396226415096,2.5943396226415096,422,2,2.0,0.4716981132075472,0.4716981132075472
14ru3,U-Net_55_075,281,280,280,295,-15,15.0,-5.357142857142857,5.357142857142857,287,-7,7.0,-2.5,2.5
15ld1,U-Net_55_075,329,329,329,336,-7,7.0,-2.127659574468085,2.127659574468085,325,4,4.0,1.21580547112462,1.21580547112462
15ll3,U-Net_55_075,82,81,81,109,-28,28.0,-34.5679012345679,34.5679012345679,104,-23,23.0,-28.39506172839506,28.39506172839506
15lr1,U-Net_55_075,336,331,331,349,-18,18.0,-5.438066465256798,5.438066465256798,339,-8,8.0,-2.416918429003021,2.416918429003021
15lr2,U-Net_55_075,330,328,328,342,-14,14.0,-4.2682926829268295,4.2682926829268295,335,-7,7.0,-2.1341463414634148,2.1341463414634148
15lu1,U-Net_55_075,360,358,358,391,-33,33.0,-9.217877094972067,9.217877094972067,380,-22,22.0,-6.145251396648044,6.145251396648044
15rl1,U-Net_55_075,356,356,356,357,-1,1.0,-0.2808988764044944,0.2808988764044944,342,14,14.0,3.932584269662921,3.932584269662921
15rl2,U-Net_55_075,428,424,423,438,-15,15.0,-3.546099290780142,3.546099290780142,427,-4,4.0,-0.9456264775413712,0.9456264775413712
15rr3,U-Net_55_075,303,302,302,310,-8,8.0,-2.6490066225165565,2.6490066225165565,299,3,3.0,0.9933774834437087,0.9933774834437087
15ru3,U-Net_55_075,246,243,243,250,-7,7.0,-2.880658436213992,2.880658436213992,246,-3,3.0,-1.2345679012345678,1.2345679012345678
16ld1,U-Net_55_075,449,443,443,451,-8,8.0,-1.805869074492099,1.805869074492099,434,9,9.0,2.0316027088036117,2.0316027088036117
16ld2,U-Net_55_075,241,241,241,255,-14,14.0,-5.809128630705394,5.809128630705394,251,-10,10.0,-4.149377593360995,4.149377593360995
16ll2,U-Net_55_075,319,316,316,335,-19,19.0,-6.012658227848101,6.012658227848101,330,-14,14.0,-4.430379746835443,4.430379746835443
16lr1,U-Net_55_075,411,405,405,421,-16,16.0,-3.950617283950617,3.950617283950617,405,0,0.0,0.0,0.0
16lr3,U-Net_55_075,243,242,242,278,-36,36.0,-14.87603305785124,14.87603305785124,266,-24,24.0,-9.917355371900827,9.917355371900827
16rd2,U-Net_55_075,268,266,266,265,1,1.0,0.37593984962406013,0.37593984962406013,256,10,10.0,3.7593984962406015,3.7593984962406015
16rl2,U-Net_55_075,380,376,376,331,45,45.0,11.96808510638298,11.96808510638298,323,53,53.0,14.095744680851062,14.095744680851062
16rl3,U-Net_55_075,239,237,237,271,-34,34.0,-14.345991561181433,14.345991561181433,257,-20,20.0,-8.438818565400844,8.438818565400844
16rr1,U-Net_55_075,441,432,432,409,23,23.0,5.324074074074074,5.324074074074074,403,29,29.0,6.712962962962964,6.712962962962964
16rr3,U-Net_55_075,294,292,292,316,-24,24.0,-8.21917808219178,8.21917808219178,308,-16,16.0,-5.47945205479452,5.47945205479452
16ru2,U-Net_55_075,462,455,455,440,15,15.0,3.296703296703297,3.296703296703297,427,28,28.0,6.153846153846154,6.153846153846154
17lr1,U-Net_55_075,518,515,515,454,61,61.0,11.844660194174757,11.844660194174757,435,80,80.0,15.53398058252427,15.53398058252427
17lu3,U-Net_55_075,180,180,180,207,-27,27.0,-15.0,15.0,195,-15,15.0,-8.333333333333332,8.333333333333332
17rd2,U-Net_55_075,343,341,341,369,-28,28.0,-8.211143695014663,8.211143695014663,361,-20,20.0,-5.865102639296188,5.865102639296188
17rl2,U-Net_55_075,387,386,386,341,45,45.0,11.658031088082902,11.658031088082902,337,49,49.0,12.694300518134716,12.694300518134716
17rl3,U-Net_55_075,266,265,265,286,-21,21.0,-7.9245283018867925,7.9245283018867925,275,-10,10.0,-3.7735849056603774,3.7735849056603774
17ru2,U-Net_55_075,216,219,219,237,-18,18.0,-8.21917808219178,8.21917808219178,227,-8,8.0,-3.65296803652968,3.65296803652968
18ll2,U-Net_55_075,346,344,344,383,-39,39.0,-11.337209302325581,11.337209302325581,366,-22,22.0,-6.395348837209303,6.395348837209303
18lu2,U-Net_55_075,315,313,313,319,-6,6.0,-1.9169329073482428,1.9169329073482428,315,-2,2.0,-0.6389776357827476,0.6389776357827476
18rd1,U-Net_55_075,470,462,462,460,2,2.0,0.4329004329004329,0.4329004329004329,448,14,14.0,3.0303030303030303,3.0303030303030303
18rd2,U-Net_55_075,298,298,298,309,-11,11.0,-3.691275167785235,3.691275167785235,300,-2,2.0,-0.6711409395973155,0.6711409395973155
18rl1,U-Net_55_075,501,500,500,445,55,55.0,11.0,11.0,431,69,69.0,13.8,13.8
18rl2,U-Net_55_075,464,462,462,471,-9,9.0,-1.948051948051948,1.948051948051948,455,7,7.0,1.5151515151515151,1.5151515151515151
18rl3,U-Net_55_075,309,308,308,326,-18,18.0,-5.844155844155844,5.844155844155844,316,-8,8.0,-2.5974025974025974,2.5974025974025974
18rr1,U-Net_55_075,430,426,426,435,-9,9.0,-2.112676056338028,2.112676056338028,422,4,4.0,0.9389671361502347,0.9389671361502347
18rr3,U-Net_55_075,375,374,374,359,15,15.0,4.010695187165775,4.010695187165775,349,25,25.0,6.684491978609626,6.684491978609626
19ld1,U-Net_55_075,518,514,514,471,43,43.0,8.365758754863812,8.365758754863812,461,53,53.0,10.311284046692606,10.311284046692606
19ld2,U-Net_55_075,493,491,490,468,22,22.0,4.489795918367347,4.489795918367347,454,36,36.0,7.346938775510205,7.346938775510205
19ll1,U-Net_55_075,515,508,508,468,40,40.0,7.874015748031496,7.874015748031496,454,54,54.0,10.62992125984252,10.62992125984252
19lr2,U-Net_55_075,453,452,452,435,17,17.0,3.761061946902655,3.761061946902655,425,27,27.0,5.9734513274336285,5.9734513274336285
19lu1,U-Net_55_075,415,410,410,402,8,8.0,1.951219512195122,1.951219512195122,392,18,18.0,4.390243902439024,4.390243902439024
19rd2,U-Net_55_075,481,478,477,445,32,32.0,6.708595387840671,6.708595387840671,433,44,44.0,9.224318658280922,9.224318658280922
19rr2,U-Net_55_075,462,462,462,443,19,19.0,4.112554112554113,4.112554112554113,426,36,36.0,7.792207792207792,7.792207792207792
19rr3,U-Net_55_075,362,354,354,346,8,8.0,2.2598870056497176,2.2598870056497176,338,16,16.0,4.519774011299435,4.519774011299435
19ru1,U-Net_55_075,541,537,537,499,38,38.0,7.076350093109869,7.076350093109869,488,49,49.0,9.124767225325884,9.124767225325884
1ld1,U-Net_55_075,443,442,442,420,22,22.0,4.97737556561086,4.97737556561086,411,31,31.0,7.013574660633484,7.013574660633484
1ld2,U-Net_55_075,398,395,395,393,2,2.0,0.5063291139240507,0.5063291139240507,380,15,15.0,3.79746835443038,3.79746835443038
1ll1,U-Net_55_075,439,438,438,416,22,22.0,5.0228310502283104,5.0228310502283104,401,37,37.0,8.447488584474886,8.447488584474886
1ll2,U-Net_55_075,411,410,410,410,0,0.0,0.0,0.0,395,15,15.0,3.6585365853658534,3.6585365853658534
1ll3,U-Net_55_075,330,328,328,335,-7,7.0,-2.1341463414634148,2.1341463414634148,328,0,0.0,0.0,0.0
1lr1,U-Net_55_075,441,441,441,439,2,2.0,0.45351473922902497,0.45351473922902497,426,15,15.0,3.4013605442176873,3.4013605442176873
1lr2,U-Net_55_075,381,381,381,365,16,16.0,4.199475065616798,4.199475065616798,358,23,23.0,6.036745406824147,6.036745406824147
1lr3,U-Net_55_075,224,223,223,256,-33,33.0,-14.798206278026907,14.798206278026907,244,-21,21.0,-9.417040358744394,9.417040358744394
1lu1,U-Net_55_075,422,421,421,417,4,4.0,0.9501187648456058,0.9501187648456058,409,12,12.0,2.8503562945368173,2.8503562945368173
1lu2,U-Net_55_075,283,282,282,296,-14,14.0,-4.964539007092199,4.964539007092199,288,-6,6.0,-2.127659574468085,2.127659574468085
1rd1,U-Net_55_075,483,483,483,468,15,15.0,3.1055900621118013,3.1055900621118013,450,33,33.0,6.832298136645963,6.832298136645963
1rd2,U-Net_55_075,515,514,514,489,25,25.0,4.863813229571985,4.863813229571985,474,40,40.0,7.782101167315175,7.782101167315175
1rd3,U-Net_55_075,283,284,284,344,-60,60.0,-21.12676056338028,21.12676056338028,322,-38,38.0,-13.380281690140844,13.380281690140844
1rl1,U-Net_55_075,417,417,416,430,-14,14.0,-3.3653846153846154,3.3653846153846154,415,1,1.0,0.2403846153846154,0.2403846153846154
1rl2,U-Net_55_075,228,228,228,239,-11,11.0,-4.824561403508771,4.824561403508771,225,3,3.0,1.3157894736842104,1.3157894736842104
1rl3,U-Net_55_075,158,158,158,211,-53,53.0,-33.54430379746836,33.54430379746836,191,-33,33.0,-20.88607594936709,20.88607594936709
1rr1,U-Net_55_075,486,486,486,441,45,45.0,9.25925925925926,9.25925925925926,428,58,58.0,11.934156378600823,11.934156378600823
1rr2,U-Net_55_075,498,497,497,404,93,93.0,18.712273641851105,18.712273641851105,389,108,108.0,21.730382293762577,21.730382293762577
1rr3,U-Net_55_075,258,258,258,276,-18,18.0,-6.976744186046512,6.976744186046512,267,-9,9.0,-3.488372093023256,3.488372093023256
1ru2,U-Net_55_075,531,527,527,446,81,81.0,15.370018975332068,15.370018975332068,438,89,89.0,16.888045540796963,16.888045540796963
1ru3,U-Net_55_075,282,278,278,301,-23,23.0,-8.273381294964029,8.273381294964029,290,-12,12.0,-4.316546762589928,4.316546762589928
20ld2,U-Net_55_075,374,373,373,351,22,22.0,5.898123324396782,5.898123324396782,344,29,29.0,7.774798927613941,7.774798927613941
20ld3,U-Net_55_075,148,148,148,175,-27,27.0,-18.243243243243242,18.243243243243242,167,-19,19.0,-12.837837837837837,12.837837837837837
20ll1,U-Net_55_075,439,432,432,444,-12,12.0,-2.7777777777777777,2.7777777777777777,426,6,6.0,1.3888888888888888,1.3888888888888888
20ll3,U-Net_55_075,301,298,298,307,-9,9.0,-3.0201342281879198,3.0201342281879198,302,-4,4.0,-1.342281879194631,1.342281879194631
20lr2,U-Net_55_075,238,238,238,243,-5,5.0,-2.100840336134454,2.100840336134454,239,-1,1.0,-0.42016806722689076,0.42016806722689076
20lr3,U-Net_55_075,148,148,148,177,-29,29.0,-19.594594594594593,19.594594594594593,163,-15,15.0,-10.135135135135135,10.135135135135135
20lu1,U-Net_55_075,427,425,425,420,5,5.0,1.1764705882352942,1.1764705882352942,405,20,20.0,4.705882352941177,4.705882352941177
20lu2,U-Net_55_075,385,382,382,389,-7,7.0,-1.832460732984293,1.832460732984293,380,2,2.0,0.5235602094240838,0.5235602094240838
20lu3,U-Net_55_075,211,209,209,243,-34,34.0,-16.267942583732058,16.267942583732058,233,-24,24.0,-11.483253588516746,11.483253588516746
20rd1,U-Net_55_075,362,360,360,359,1,1.0,0.2777777777777778,0.2777777777777778,347,13,13.0,3.6111111111111107,3.6111111111111107
20rl1,U-Net_55_075,330,330,330,390,-60,60.0,-18.181818181818183,18.181818181818183,381,-51,51.0,-15.454545454545453,15.454545454545453
20rl2,U-Net_55_075,402,399,399,394,5,5.0,1.2531328320802004,1.2531328320802004,386,13,13.0,3.258145363408521,3.258145363408521
20rr2,U-Net_55_075,439,433,433,383,50,50.0,11.547344110854503,11.547344110854503,370,63,63.0,14.549653579676674,14.549653579676674
20rr3,U-Net_55_075,188,188,188,215,-27,27.0,-14.361702127659576,14.361702127659576,203,-15,15.0,-7.9787234042553195,7.9787234042553195
20ru1,U-Net_55_075,471,465,465,467,-2,2.0,-0.43010752688172044,0.43010752688172044,454,11,11.0,2.3655913978494625,2.3655913978494625
20ru2,U-Net_55_075,203,203,203,229,-26,26.0,-12.807881773399016,12.807881773399016,221,-18,18.0,-8.866995073891626,8.866995073891626
21_4_ld1,U-Net_55_075,401,399,399,406,-7,7.0,-1.7543859649122806,1.7543859649122806,401,-2,2.0,-0.5012531328320802,0.5012531328320802
21_4_ll1,U-Net_55_075,431,430,430,414,16,16.0,3.7209302325581395,3.7209302325581395,403,27,27.0,6.279069767441861,6.279069767441861
21_4_ll2,U-Net_55_075,319,315,315,330,-15,15.0,-4.761904761904762,4.761904761904762,320,-5,5.0,-1.5873015873015872,1.5873015873015872
21_4_ll3,U-Net_55_075,260,260,259,280,-21,21.0,-8.108108108108109,8.108108108108109,262,-3,3.0,-1.1583011583011582,1.1583011583011582
21_4_lr1,U-Net_55_075,461,461,461,468,-7,7.0,-1.5184381778741864,1.5184381778741864,461,0,0.0,0.0,0.0
21_4_lr3,U-Net_55_075,188,186,186,224,-38,38.0,-20.43010752688172,20.43010752688172,210,-24,24.0,-12.903225806451612,12.903225806451612
21_4_lu1,U-Net_55_075,406,406,406,424,-18,18.0,-4.433497536945813,4.433497536945813,412,-6,6.0,-1.477832512315271,1.477832512315271
21_4_lu2,U-Net_55_075,431,431,431,423,8,8.0,1.8561484918793503,1.8561484918793503,415,16,16.0,3.7122969837587005,3.7122969837587005
21_4_lu3,U-Net_55_075,137,138,138,171,-33,33.0,-23.91304347826087,23.91304347826087,166,-28,28.0,-20.28985507246377,20.28985507246377
21_4_rd3,U-Net_55_075,213,213,213,246,-33,33.0,-15.492957746478872,15.492957746478872,239,-26,26.0,-12.206572769953052,12.206572769953052
21_4_rl2,U-Net_55_075,256,256,256,301,-45,45.0,-17.578125,17.578125,293,-37,37.0,-14.453125,14.453125
21_4_rr2,U-Net_55_075,293,291,291,293,-2,2.0,-0.6872852233676976,0.6872852233676976,287,4,4.0,1.3745704467353952,1.3745704467353952
21_4_rr3,U-Net_55_075,346,345,345,329,16,16.0,4.63768115942029,4.63768115942029,322,23,23.0,6.666666666666667,6.666666666666667
21_4_ru3,U-Net_55_075,263,262,263,265,-2,2.0,-0.7604562737642585,0.7604562737642585,262,1,1.0,0.38022813688212925,0.38022813688212925
22_4_ll2,U-Net_55_075,408,402,402,336,66,66.0,16.417910447761194,16.417910447761194,331,71,71.0,17.66169154228856,17.66169154228856
22_4_ll3,U-Net_55_075,318,311,310,328,-18,18.0,-5.806451612903226,5.806451612903226,320,-10,10.0,-3.225806451612903,3.225806451612903
22_4_lr3,U-Net_55_075,387,385,385,339,46,46.0,11.948051948051948,11.948051948051948,334,51,51.0,13.246753246753245,13.246753246753245
22_4_rd3,U-Net_55_075,340,334,334,329,5,5.0,1.4970059880239521,1.4970059880239521,326,8,8.0,2.3952095808383236,2.3952095808383236
22_4_rl1,U-Net_55_075,400,391,391,364,27,27.0,6.905370843989769,6.905370843989769,355,36,36.0,9.207161125319693,9.207161125319693
22_4_rl2,U-Net_55_075,228,223,223,228,-5,5.0,-2.242152466367713,2.242152466367713,223,0,0.0,0.0,0.0
22_4_ru2,U-Net_55_075,246,244,244,240,4,4.0,1.639344262295082,1.639344262295082,237,7,7.0,2.8688524590163933,2.8688524590163933
22_4_ru3,U-Net_55_075,141,140,140,164,-24,24.0,-17.142857142857142,17.142857142857142,161,-21,21.0,-15.0,15.0
23_8_ll1,U-Net_55_075,441,439,439,413,26,26.0,5.922551252847381,5.922551252847381,403,36,36.0,8.200455580865604,8.200455580865604
23_8_ll2,U-Net_55_075,226,226,226,257,-31,31.0,-13.716814159292035,13.716814159292035,255,-29,29.0,-12.831858407079647,12.831858407079647
23_8_lu1,U-Net_55_075,429,429,429,400,29,29.0,6.75990675990676,6.75990675990676,389,40,40.0,9.324009324009324,9.324009324009324
23_8_lu2,U-Net_55_075,338,337,337,325,12,12.0,3.5608308605341246,3.5608308605341246,312,25,25.0,7.418397626112759,7.418397626112759
23_8_lu3,U-Net_55_075,198,196,196,220,-24,24.0,-12.244897959183673,12.244897959183673,213,-17,17.0,-8.673469387755102,8.673469387755102
23_8_rd1,U-Net_55_075,427,425,425,407,18,18.0,4.235294117647059,4.235294117647059,398,27,27.0,6.352941176470588,6.352941176470588
23_8_rd2,U-Net_55_075,261,261,261,286,-25,25.0,-9.578544061302683,9.578544061302683,274,-13,13.0,-4.980842911877394,4.980842911877394
23_8_rl1,U-Net_55_075,441,447,447,429,18,18.0,4.026845637583892,4.026845637583892,416,31,31.0,6.935123042505594,6.935123042505594
23_8_rl2,U-Net_55_075,402,399,399,395,4,4.0,1.0025062656641603,1.0025062656641603,393,6,6.0,1.5037593984962405,1.5037593984962405
23_8_rr1,U-Net_55_075,448,447,447,451,-4,4.0,-0.8948545861297539,0.8948545861297539,441,6,6.0,1.342281879194631,1.342281879194631
23_8_rr3,U-Net_55_075,298,296,296,303,-7,7.0,-2.364864864864865,2.364864864864865,296,0,0.0,0.0,0.0
23_8_ru2,U-Net_55_075,432,430,430,438,-8,8.0,-1.8604651162790697,1.8604651162790697,426,4,4.0,0.9302325581395349,0.9302325581395349
23_8_ru3,U-Net_55_075,285,285,285,308,-23,23.0,-8.070175438596491,8.070175438596491,299,-14,14.0,-4.912280701754386,4.912280701754386
23ld2,U-Net_55_075,283,283,283,285,-2,2.0,-0.7067137809187279,0.7067137809187279,276,7,7.0,2.4734982332155475,2.4734982332155475
23ll3,U-Net_55_075,196,195,195,239,-44,44.0,-22.564102564102566,22.564102564102566,231,-36,36.0,-18.461538461538463,18.461538461538463
23lr2,U-Net_55_075,355,354,354,362,-8,8.0,-2.2598870056497176,2.2598870056497176,355,-1,1.0,-0.2824858757062147,0.2824858757062147
23lu3,U-Net_55_075,278,277,277,272,5,5.0,1.8050541516245486,1.8050541516245486,269,8,8.0,2.888086642599278,2.888086642599278
23rl2,U-Net_55_075,285,283,283,299,-16,16.0,-5.6537102473498235,5.6537102473498235,289,-6,6.0,-2.1201413427561837,2.1201413427561837
