Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
31rd2,Light-U-Net,406,402,402,442,-40,40.0,-9.950248756218906,9.950248756218906,410,-8,8.0,-1.9900497512437811,1.9900497512437811
31rd3,Light-U-Net,247,247,247,290,-43,43.0,-17.408906882591094,17.408906882591094,263,-16,16.0,-6.477732793522267,6.477732793522267
31rl1,Light-U-Net,346,338,338,383,-45,45.0,-13.313609467455622,13.313609467455622,356,-18,18.0,-5.325443786982249,5.325443786982249
31rl2,Light-U-Net,232,239,239,268,-29,29.0,-12.133891213389122,12.133891213389122,256,-17,17.0,-7.112970711297072,7.112970711297072
31rl3,Light-U-Net,177,177,177,208,-31,31.0,-17.51412429378531,17.51412429378531,188,-11,11.0,-6.214689265536723,6.214689265536723
31rr1,Light-U-Net,387,384,384,391,-7,7.0,-1.8229166666666667,1.8229166666666667,363,21,21.0,5.46875,5.46875
31rr3,Light-U-Net,172,171,171,193,-22,22.0,-12.865497076023392,12.865497076023392,187,-16,16.0,-9.35672514619883,9.35672514619883
31ru1,Light-U-Net,369,369,369,405,-36,36.0,-9.75609756097561,9.75609756097561,376,-7,7.0,-1.8970189701897018,1.8970189701897018
31ru2,Light-U-Net,443,441,441,420,21,21.0,4.761904761904762,4.761904761904762,393,48,48.0,10.884353741496598,10.884353741496598
31ru3,Light-U-Net,188,186,186,234,-48,48.0,-25.806451612903224,25.806451612903224,215,-29,29.0,-15.591397849462366,15.591397849462366
32ll1,Light-U-Net,491,494,494,411,83,83.0,16.801619433198383,16.801619433198383,388,106,106.0,21.45748987854251,21.45748987854251
32ll2,Light-U-Net,373,373,373,346,27,27.0,7.238605898123325,7.238605898123325,326,47,47.0,12.600536193029491,12.600536193029491
32ll3,Light-U-Net,134,133,133,147,-14,14.0,-10.526315789473683,10.526315789473683,142,-9,9.0,-6.7669172932330826,6.7669172932330826
32lr1,Light-U-Net,465,465,465,403,62,62.0,13.333333333333334,13.333333333333334,390,75,75.0,16.129032258064516,16.129032258064516
32lr2,Light-U-Net,529,529,529,459,70,70.0,13.23251417769376,13.23251417769376,427,102,102.0,19.281663516068054,19.281663516068054
32lr3,Light-U-Net,281,279,279,283,-4,4.0,-1.4336917562724014,1.4336917562724014,274,5,5.0,1.7921146953405016,1.7921146953405016
32lu1,Light-U-Net,423,423,423,393,30,30.0,7.092198581560284,7.092198581560284,377,46,46.0,10.874704491725769,10.874704491725769
32rd1,Light-U-Net,467,467,467,380,87,87.0,18.629550321199144,18.629550321199144,361,106,106.0,22.698072805139187,22.698072805139187
32rd2,Light-U-Net,441,441,441,355,86,86.0,19.501133786848072,19.501133786848072,340,101,101.0,22.90249433106576,22.90249433106576
32rd3,Light-U-Net,171,171,171,184,-13,13.0,-7.602339181286549,7.602339181286549,179,-8,8.0,-4.678362573099415,4.678362573099415
32rl1,Light-U-Net,504,503,503,414,89,89.0,17.693836978131213,17.693836978131213,391,112,112.0,22.266401590457257,22.266401590457257
32rl3,Light-U-Net,325,325,325,315,10,10.0,3.076923076923077,3.076923076923077,305,20,20.0,6.153846153846154,6.153846153846154
32rr1,Light-U-Net,481,481,481,411,70,70.0,14.553014553014554,14.553014553014554,397,84,84.0,17.463617463617464,17.463617463617464
32rr2,Light-U-Net,462,460,460,385,75,75.0,16.304347826086957,16.304347826086957,365,95,95.0,20.652173913043477,20.652173913043477
32ru1,Light-U-Net,490,490,490,399,91,91.0,18.571428571428573,18.571428571428573,367,123,123.0,25.102040816326532,25.102040816326532
32ru2,Light-U-Net,486,486,486,407,79,79.0,16.255144032921812,16.255144032921812,381,105,105.0,21.604938271604937,21.604938271604937
32ru3,Light-U-Net,341,339,339,317,22,22.0,6.489675516224189,6.489675516224189,310,29,29.0,8.55457227138643,8.55457227138643
33_8_ld1,Light-U-Net,428,428,428,396,32,32.0,7.476635514018691,7.476635514018691,379,49,49.0,11.448598130841122,11.448598130841122
33_8_ld2,Light-U-Net,408,408,408,404,4,4.0,0.9803921568627451,0.9803921568627451,383,25,25.0,6.127450980392156,6.127450980392156
33_8_ll1,Light-U-Net,373,373,373,364,9,9.0,2.4128686327077746,2.4128686327077746,345,28,28.0,7.506702412868632,7.506702412868632
33_8_lr2,Light-U-Net,191,190,190,204,-14,14.0,-7.368421052631578,7.368421052631578,199,-9,9.0,-4.736842105263158,4.736842105263158
33_8_lr3,Light-U-Net,153,154,154,182,-28,28.0,-18.181818181818183,18.181818181818183,164,-10,10.0,-6.493506493506493,6.493506493506493
33_8_lu2,Light-U-Net,447,445,445,397,48,48.0,10.786516853932584,10.786516853932584,371,74,74.0,16.629213483146067,16.629213483146067
33_8_lu3,Light-U-Net,240,239,239,235,4,4.0,1.6736401673640167,1.6736401673640167,231,8,8.0,3.3472803347280333,3.3472803347280333
33_8_rd1,Light-U-Net,414,413,413,389,24,24.0,5.811138014527845,5.811138014527845,375,38,38.0,9.200968523002421,9.200968523002421
33_8_rd2,Light-U-Net,453,452,452,425,27,27.0,5.9734513274336285,5.9734513274336285,397,55,55.0,12.168141592920353,12.168141592920353
33_8_rd3,Light-U-Net,215,215,215,228,-13,13.0,-6.046511627906977,6.046511627906977,216,-1,1.0,-0.46511627906976744,0.46511627906976744
33_8_rl1,Light-U-Net,436,435,435,398,37,37.0,8.505747126436782,8.505747126436782,382,53,53.0,12.183908045977011,12.183908045977011
33_8_rl2,Light-U-Net,465,459,459,410,49,49.0,10.675381263616558,10.675381263616558,389,70,70.0,15.250544662309368,15.250544662309368
33_8_rl3,Light-U-Net,232,231,231,236,-5,5.0,-2.1645021645021645,2.1645021645021645,231,0,0.0,0.0,0.0
33_8_rr1,Light-U-Net,471,471,471,430,41,41.0,8.70488322717622,8.70488322717622,412,59,59.0,12.526539278131635,12.526539278131635
33_8_rr2,Light-U-Net,268,267,267,271,-4,4.0,-1.4981273408239701,1.4981273408239701,260,7,7.0,2.6217228464419478,2.6217228464419478
33_8_rr3,Light-U-Net,128,128,128,157,-29,29.0,-22.65625,22.65625,151,-23,23.0,-17.96875,17.96875
33_8_ru1,Light-U-Net,424,422,422,400,22,22.0,5.213270142180095,5.213270142180095,387,35,35.0,8.293838862559241,8.293838862559241
33_8_ru2,Light-U-Net,363,362,362,365,-3,3.0,-0.8287292817679558,0.8287292817679558,347,15,15.0,4.143646408839778,4.143646408839778
33_8_ru3,Light-U-Net,272,270,270,291,-21,21.0,-7.777777777777778,7.777777777777778,276,-6,6.0,-2.2222222222222223,2.2222222222222223
33ld2,Light-U-Net,493,491,491,432,59,59.0,12.016293279022404,12.016293279022404,405,86,86.0,17.515274949083505,17.515274949083505
33ll1,Light-U-Net,439,436,436,417,19,19.0,4.3577981651376145,4.3577981651376145,395,41,41.0,9.403669724770642,9.403669724770642
33ll2,Light-U-Net,478,470,469,450,19,19.0,4.051172707889126,4.051172707889126,425,44,44.0,9.381663113006397,9.381663113006397
33ll3,Light-U-Net,438,435,435,414,21,21.0,4.827586206896552,4.827586206896552,397,38,38.0,8.735632183908045,8.735632183908045
33lr2,Light-U-Net,439,437,437,433,4,4.0,0.9153318077803204,0.9153318077803204,413,24,24.0,5.491990846681922,5.491990846681922
33lu1,Light-U-Net,362,361,361,362,-1,1.0,-0.2770083102493075,0.2770083102493075,337,24,24.0,6.64819944598338,6.64819944598338
33lu2,Light-U-Net,288,284,284,305,-21,21.0,-7.394366197183098,7.394366197183098,297,-13,13.0,-4.577464788732395,4.577464788732395
33lu3,Light-U-Net,157,157,157,188,-31,31.0,-19.745222929936308,19.745222929936308,176,-19,19.0,-12.101910828025478,12.101910828025478
33rd1,Light-U-Net,440,438,438,438,0,0.0,0.0,0.0,411,27,27.0,6.164383561643835,6.164383561643835
33rd2,Light-U-Net,430,428,428,481,-53,53.0,-12.383177570093459,12.383177570093459,436,-8,8.0,-1.8691588785046727,1.8691588785046727
33rd3,Light-U-Net,295,291,291,333,-42,42.0,-14.432989690721648,14.432989690721648,316,-25,25.0,-8.59106529209622,8.59106529209622
33rl1,Light-U-Net,441,438,438,425,13,13.0,2.968036529680365,2.968036529680365,397,41,41.0,9.360730593607306,9.360730593607306
33rl2,Light-U-Net,454,452,452,453,-1,1.0,-0.22123893805309736,0.22123893805309736,421,31,31.0,6.8584070796460175,6.8584070796460175
33rl3,Light-U-Net,332,330,329,336,-7,7.0,-2.127659574468085,2.127659574468085,325,4,4.0,1.21580547112462,1.21580547112462
33rr1,Light-U-Net,408,407,407,412,-5,5.0,-1.2285012285012284,1.2285012285012284,384,23,23.0,5.651105651105651,5.651105651105651
33rr2,Light-U-Net,421,421,421,387,34,34.0,8.076009501187649,8.076009501187649,363,58,58.0,13.77672209026128,13.77672209026128
33ru1,Light-U-Net,448,447,447,454,-7,7.0,-1.5659955257270695,1.5659955257270695,417,30,30.0,6.7114093959731544,6.7114093959731544
33ru2,Light-U-Net,420,418,418,418,0,0.0,0.0,0.0,405,13,13.0,3.110047846889952,3.110047846889952
33ru3,Light-U-Net,231,241,241,260,-19,19.0,-7.883817427385892,7.883817427385892,243,-2,2.0,-0.8298755186721992,0.8298755186721992
34_8_ld1,Light-U-Net,392,391,392,365,27,27.0,6.887755102040815,6.887755102040815,347,45,45.0,11.479591836734695,11.479591836734695
34_8_ld3,Light-U-Net,287,287,287,290,-3,3.0,-1.0452961672473868,1.0452961672473868,281,6,6.0,2.0905923344947737,2.0905923344947737
34_8_ll1,Light-U-Net,441,443,443,418,25,25.0,5.643340857787811,5.643340857787811,395,48,48.0,10.835214446952596,10.835214446952596
34_8_ll2,Light-U-Net,357,356,356,381,-25,25.0,-7.02247191011236,7.02247191011236,357,-1,1.0,-0.2808988764044944,0.2808988764044944
34_8_ll3,Light-U-Net,251,252,252,277,-25,25.0,-9.920634920634921,9.920634920634921,262,-10,10.0,-3.968253968253968,3.968253968253968
34_8_lr1,Light-U-Net,474,474,474,433,41,41.0,8.649789029535865,8.649789029535865,410,64,64.0,13.502109704641349,13.502109704641349
34_8_lr3,Light-U-Net,258,257,257,276,-19,19.0,-7.392996108949417,7.392996108949417,268,-11,11.0,-4.280155642023346,4.280155642023346
34_8_lu2,Light-U-Net,430,429,429,419,10,10.0,2.331002331002331,2.331002331002331,394,35,35.0,8.158508158508159,8.158508158508159
34_8_rd2,Light-U-Net,406,404,404,403,1,1.0,0.24752475247524752,0.24752475247524752,379,25,25.0,6.188118811881188,6.188118811881188
34_8_rd3,Light-U-Net,191,191,191,229,-38,38.0,-19.895287958115183,19.895287958115183,214,-23,23.0,-12.041884816753926,12.041884816753926
34_8_rl2,Light-U-Net,424,423,423,367,56,56.0,13.238770685579196,13.238770685579196,351,72,72.0,17.02127659574468,17.02127659574468
34_8_rl3,Light-U-Net,316,314,314,348,-34,34.0,-10.828025477707007,10.828025477707007,316,-2,2.0,-0.6369426751592357,0.6369426751592357
34_8_rr1,Light-U-Net,421,421,421,408,13,13.0,3.0878859857482186,3.0878859857482186,383,38,38.0,9.026128266033254,9.026128266033254
34_8_rr2,Light-U-Net,342,341,341,346,-5,5.0,-1.466275659824047,1.466275659824047,334,7,7.0,2.0527859237536656,2.0527859237536656
34_8_rr3,Light-U-Net,283,282,282,322,-40,40.0,-14.184397163120568,14.184397163120568,292,-10,10.0,-3.546099290780142,3.546099290780142
34_8_ru1,Light-U-Net,401,408,408,418,-10,10.0,-2.450980392156863,2.450980392156863,389,19,19.0,4.6568627450980395,4.6568627450980395
34_8_ru2,Light-U-Net,261,261,261,291,-30,30.0,-11.494252873563218,11.494252873563218,272,-11,11.0,-4.21455938697318,4.21455938697318
34_8_ru3,Light-U-Net,412,411,411,390,21,21.0,5.109489051094891,5.109489051094891,368,43,43.0,10.46228710462287,10.46228710462287
34ld3,Light-U-Net,227,227,227,205,22,22.0,9.691629955947137,9.691629955947137,195,32,32.0,14.096916299559473,14.096916299559473
34lr2,Light-U-Net,355,352,352,354,-2,2.0,-0.5681818181818182,0.5681818181818182,331,21,21.0,5.965909090909091,5.965909090909091
34lr3,Light-U-Net,134,135,135,152,-17,17.0,-12.592592592592592,12.592592592592592,149,-14,14.0,-10.37037037037037,10.37037037037037
34rd1,Light-U-Net,404,400,400,309,91,91.0,22.75,22.75,292,108,108.0,27.0,27.0
34rd2,Light-U-Net,297,295,295,286,9,9.0,3.050847457627119,3.050847457627119,272,23,23.0,7.796610169491526,7.796610169491526
34rd3,Light-U-Net,146,146,146,181,-35,35.0,-23.972602739726025,23.972602739726025,163,-17,17.0,-11.643835616438356,11.643835616438356
34rl1,Light-U-Net,394,393,393,391,2,2.0,0.5089058524173028,0.5089058524173028,368,25,25.0,6.361323155216285,6.361323155216285
34rl2,Light-U-Net,390,388,388,374,14,14.0,3.608247422680412,3.608247422680412,349,39,39.0,10.051546391752577,10.051546391752577
34rl3,Light-U-Net,256,256,256,278,-22,22.0,-8.59375,8.59375,262,-6,6.0,-2.34375,2.34375
34rr1,Light-U-Net,395,392,392,389,3,3.0,0.7653061224489796,0.7653061224489796,361,31,31.0,7.908163265306123,7.908163265306123
34rr2,Light-U-Net,386,381,381,353,28,28.0,7.349081364829396,7.349081364829396,331,50,50.0,13.123359580052494,13.123359580052494
34ru2,Light-U-Net,405,401,401,405,-4,4.0,-0.997506234413965,0.997506234413965,377,24,24.0,5.985037406483791,5.985037406483791
34ru3,Light-U-Net,287,287,287,316,-29,29.0,-10.104529616724738,10.104529616724738,294,-7,7.0,-2.4390243902439024,2.4390243902439024
35_8_ld1,Light-U-Net,417,414,414,396,18,18.0,4.3478260869565215,4.3478260869565215,380,34,34.0,8.212560386473431,8.212560386473431
35_8_ld2,Light-U-Net,432,431,431,401,30,30.0,6.960556844547564,6.960556844547564,385,46,46.0,10.672853828306264,10.672853828306264
35_8_ld3,Light-U-Net,237,237,237,241,-4,4.0,-1.6877637130801686,1.6877637130801686,232,5,5.0,2.109704641350211,2.109704641350211
35_8_ll1,Light-U-Net,419,417,417,389,28,28.0,6.71462829736211,6.71462829736211,363,54,54.0,12.949640287769784,12.949640287769784
35_8_ll2,Light-U-Net,265,265,265,279,-14,14.0,-5.283018867924529,5.283018867924529,266,-1,1.0,-0.37735849056603776,0.37735849056603776
35_8_ll3,Light-U-Net,127,126,126,154,-28,28.0,-22.22222222222222,22.22222222222222,143,-17,17.0,-13.492063492063492,13.492063492063492
35_8_lr1,Light-U-Net,433,435,435,405,30,30.0,6.896551724137931,6.896551724137931,382,53,53.0,12.183908045977011,12.183908045977011
35_8_lr2,Light-U-Net,416,416,416,402,14,14.0,3.3653846153846154,3.3653846153846154,379,37,37.0,8.89423076923077,8.89423076923077
35_8_lr3,Light-U-Net,194,194,194,216,-22,22.0,-11.34020618556701,11.34020618556701,205,-11,11.0,-5.670103092783505,5.670103092783505
35_8_lu3,Light-U-Net,296,295,295,285,10,10.0,3.389830508474576,3.389830508474576,279,16,16.0,5.423728813559322,5.423728813559322
