Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
11lu1,U-Net_55_05,412,409,409,416,-7,7.0,-1.7114914425427872,1.7114914425427872,405,4,4.0,0.9779951100244498,0.9779951100244498
11lu2,U-Net_55_05,447,445,445,456,-11,11.0,-2.4719101123595504,2.4719101123595504,438,7,7.0,1.5730337078651686,1.5730337078651686
11lu3,U-Net_55_05,356,356,356,367,-11,11.0,-3.089887640449438,3.089887640449438,356,0,0.0,0.0,0.0
11rd1,U-Net_55_05,487,481,481,477,4,4.0,0.8316008316008316,0.8316008316008316,463,18,18.0,3.7422037422037424,3.7422037422037424
11rd3,U-Net_55_05,158,158,158,209,-51,51.0,-32.278481012658226,32.278481012658226,196,-38,38.0,-24.050632911392405,24.050632911392405
11rl1,U-Net_55_05,473,468,468,448,20,20.0,4.273504273504273,4.273504273504273,436,32,32.0,6.837606837606838,6.837606837606838
11rl3,U-Net_55_05,267,265,265,283,-18,18.0,-6.7924528301886795,6.7924528301886795,273,-8,8.0,-3.018867924528302,3.018867924528302
11rr1,U-Net_55_05,377,377,377,333,44,44.0,11.671087533156498,11.671087533156498,328,49,49.0,12.9973474801061,12.9973474801061
11rr2,U-Net_55_05,373,368,367,363,4,4.0,1.08991825613079,1.08991825613079,357,10,10.0,2.7247956403269753,2.7247956403269753
11ru1,U-Net_55_05,375,374,374,378,-4,4.0,-1.06951871657754,1.06951871657754,369,5,5.0,1.3368983957219251,1.3368983957219251
11ru2,U-Net_55_05,420,415,415,388,27,27.0,6.506024096385541,6.506024096385541,376,39,39.0,9.397590361445783,9.397590361445783
11ru3,U-Net_55_05,366,360,360,380,-20,20.0,-5.555555555555555,5.555555555555555,367,-7,7.0,-1.9444444444444444,1.9444444444444444
12ld2,U-Net_55_05,413,409,409,440,-31,31.0,-7.579462102689487,7.579462102689487,424,-15,15.0,-3.6674816625916873,3.6674816625916873
12ll1,U-Net_55_05,445,445,445,430,15,15.0,3.3707865168539324,3.3707865168539324,422,23,23.0,5.168539325842696,5.168539325842696
12ll2,U-Net_55_05,506,500,500,459,41,41.0,8.200000000000001,8.200000000000001,438,62,62.0,12.4,12.4
12lr1,U-Net_55_05,328,326,326,349,-23,23.0,-7.05521472392638,7.05521472392638,338,-12,12.0,-3.6809815950920246,3.6809815950920246
12lr2,U-Net_55_05,258,257,257,280,-23,23.0,-8.949416342412452,8.949416342412452,271,-14,14.0,-5.447470817120623,5.447470817120623
12lr3,U-Net_55_05,147,144,144,173,-29,29.0,-20.13888888888889,20.13888888888889,161,-17,17.0,-11.805555555555555,11.805555555555555
12lu1,U-Net_55_05,545,543,543,496,47,47.0,8.655616942909761,8.655616942909761,479,64,64.0,11.786372007366483,11.786372007366483
12lu3,U-Net_55_05,129,129,129,151,-22,22.0,-17.05426356589147,17.05426356589147,143,-14,14.0,-10.852713178294573,10.852713178294573
12rl2,U-Net_55_05,403,401,401,406,-5,5.0,-1.2468827930174564,1.2468827930174564,395,6,6.0,1.4962593516209477,1.4962593516209477
12rr1,U-Net_55_05,382,381,381,408,-27,27.0,-7.086614173228346,7.086614173228346,394,-13,13.0,-3.4120734908136483,3.4120734908136483
12rr2,U-Net_55_05,401,398,398,409,-11,11.0,-2.763819095477387,2.763819095477387,398,0,0.0,0.0,0.0
12rr3,U-Net_55_05,329,329,329,345,-16,16.0,-4.86322188449848,4.86322188449848,337,-8,8.0,-2.43161094224924,2.43161094224924
12ru2,U-Net_55_05,338,340,340,352,-12,12.0,-3.5294117647058822,3.5294117647058822,337,3,3.0,0.8823529411764706,0.8823529411764706
12ru3,U-Net_55_05,182,181,181,202,-21,21.0,-11.602209944751381,11.602209944751381,194,-13,13.0,-7.18232044198895,7.18232044198895
13ld3,U-Net_55_05,228,228,228,257,-29,29.0,-12.719298245614036,12.719298245614036,245,-17,17.0,-7.456140350877193,7.456140350877193
13ll1,U-Net_55_05,382,383,383,387,-4,4.0,-1.0443864229765014,1.0443864229765014,384,-1,1.0,-0.26109660574412535,0.26109660574412535
13ll3,U-Net_55_05,175,175,175,202,-27,27.0,-15.428571428571427,15.428571428571427,194,-19,19.0,-10.857142857142858,10.857142857142858
13lr1,U-Net_55_05,410,409,409,405,4,4.0,0.9779951100244498,0.9779951100244498,394,15,15.0,3.6674816625916873,3.6674816625916873
13lr2,U-Net_55_05,224,223,223,251,-28,28.0,-12.556053811659194,12.556053811659194,244,-21,21.0,-9.417040358744394,9.417040358744394
13lu1,U-Net_55_05,368,365,365,369,-4,4.0,-1.095890410958904,1.095890410958904,356,9,9.0,2.4657534246575343,2.4657534246575343
13rd1,U-Net_55_05,413,410,410,387,23,23.0,5.609756097560976,5.609756097560976,382,28,28.0,6.829268292682928,6.829268292682928
13rl2,U-Net_55_05,214,212,212,239,-27,27.0,-12.735849056603774,12.735849056603774,230,-18,18.0,-8.49056603773585,8.49056603773585
13rl3,U-Net_55_05,168,166,166,202,-36,36.0,-21.686746987951807,21.686746987951807,191,-25,25.0,-15.060240963855422,15.060240963855422
13rr1,U-Net_55_05,378,374,374,390,-16,16.0,-4.27807486631016,4.27807486631016,378,-4,4.0,-1.06951871657754,1.06951871657754
13rr2,U-Net_55_05,335,333,333,364,-31,31.0,-9.30930930930931,9.30930930930931,352,-19,19.0,-5.7057057057057055,5.7057057057057055
13ru1,U-Net_55_05,391,390,390,407,-17,17.0,-4.358974358974359,4.358974358974359,399,-9,9.0,-2.307692307692308,2.307692307692308
14ll1,U-Net_55_05,474,471,471,435,36,36.0,7.643312101910828,7.643312101910828,429,42,42.0,8.9171974522293,8.9171974522293
14lr2,U-Net_55_05,267,265,265,278,-13,13.0,-4.905660377358491,4.905660377358491,274,-9,9.0,-3.3962264150943398,3.3962264150943398
14lu2,U-Net_55_05,460,458,458,464,-6,6.0,-1.3100436681222707,1.3100436681222707,455,3,3.0,0.6550218340611353,0.6550218340611353
14lu3,U-Net_55_05,247,247,247,285,-38,38.0,-15.384615384615385,15.384615384615385,271,-24,24.0,-9.7165991902834,9.7165991902834
14rd3,U-Net_55_05,356,350,350,361,-11,11.0,-3.1428571428571432,3.1428571428571432,353,-3,3.0,-0.8571428571428572,0.8571428571428572
14rl2,U-Net_55_05,475,471,471,463,8,8.0,1.6985138004246285,1.6985138004246285,454,17,17.0,3.6093418259023355,3.6093418259023355
14rl3,U-Net_55_05,290,289,289,302,-13,13.0,-4.498269896193772,4.498269896193772,297,-8,8.0,-2.768166089965398,2.768166089965398
14rr1,U-Net_55_05,454,458,458,463,-5,5.0,-1.0917030567685588,1.0917030567685588,450,8,8.0,1.7467248908296942,1.7467248908296942
14rr2,U-Net_55_05,436,437,437,441,-4,4.0,-0.9153318077803204,0.9153318077803204,426,11,11.0,2.517162471395881,2.517162471395881
14ru2,U-Net_55_05,432,424,424,436,-12,12.0,-2.8301886792452833,2.8301886792452833,423,1,1.0,0.2358490566037736,0.2358490566037736
14ru3,U-Net_55_05,281,280,280,296,-16,16.0,-5.714285714285714,5.714285714285714,288,-8,8.0,-2.857142857142857,2.857142857142857
15ld1,U-Net_55_05,329,329,329,338,-9,9.0,-2.735562310030395,2.735562310030395,327,2,2.0,0.60790273556231,0.60790273556231
15ll3,U-Net_55_05,82,81,81,115,-34,34.0,-41.9753086419753,41.9753086419753,110,-29,29.0,-35.80246913580247,35.80246913580247
15lr1,U-Net_55_05,336,331,331,352,-21,21.0,-6.3444108761329305,6.3444108761329305,342,-11,11.0,-3.3232628398791544,3.3232628398791544
15lr2,U-Net_55_05,330,328,328,343,-15,15.0,-4.573170731707317,4.573170731707317,336,-8,8.0,-2.4390243902439024,2.4390243902439024
15lu1,U-Net_55_05,360,358,358,394,-36,36.0,-10.05586592178771,10.05586592178771,383,-25,25.0,-6.983240223463687,6.983240223463687
15rl1,U-Net_55_05,356,356,356,362,-6,6.0,-1.6853932584269662,1.6853932584269662,347,9,9.0,2.528089887640449,2.528089887640449
15rl2,U-Net_55_05,428,424,423,440,-17,17.0,-4.0189125295508275,4.0189125295508275,429,-6,6.0,-1.4184397163120568,1.4184397163120568
15rr3,U-Net_55_05,303,302,302,313,-11,11.0,-3.642384105960265,3.642384105960265,302,0,0.0,0.0,0.0
15ru3,U-Net_55_05,246,243,243,253,-10,10.0,-4.11522633744856,4.11522633744856,249,-6,6.0,-2.4691358024691357,2.4691358024691357
16ld1,U-Net_55_05,449,443,443,453,-10,10.0,-2.2573363431151243,2.2573363431151243,435,8,8.0,1.805869074492099,1.805869074492099
16ld2,U-Net_55_05,241,241,241,257,-16,16.0,-6.639004149377594,6.639004149377594,253,-12,12.0,-4.979253112033195,4.979253112033195
16ll2,U-Net_55_05,319,316,316,338,-22,22.0,-6.962025316455696,6.962025316455696,333,-17,17.0,-5.379746835443038,5.379746835443038
16lr1,U-Net_55_05,411,405,405,427,-22,22.0,-5.432098765432099,5.432098765432099,410,-5,5.0,-1.2345679012345678,1.2345679012345678
16lr3,U-Net_55_05,243,242,242,278,-36,36.0,-14.87603305785124,14.87603305785124,266,-24,24.0,-9.917355371900827,9.917355371900827
16rd2,U-Net_55_05,268,266,266,268,-2,2.0,-0.7518796992481203,0.7518796992481203,259,7,7.0,2.631578947368421,2.631578947368421
16rl2,U-Net_55_05,380,376,376,341,35,35.0,9.308510638297872,9.308510638297872,332,44,44.0,11.702127659574469,11.702127659574469
16rl3,U-Net_55_05,239,237,237,273,-36,36.0,-15.18987341772152,15.18987341772152,259,-22,22.0,-9.282700421940929,9.282700421940929
16rr1,U-Net_55_05,441,432,432,413,19,19.0,4.398148148148148,4.398148148148148,407,25,25.0,5.787037037037037,5.787037037037037
16rr3,U-Net_55_05,294,292,292,318,-26,26.0,-8.904109589041095,8.904109589041095,310,-18,18.0,-6.164383561643835,6.164383561643835
16ru2,U-Net_55_05,462,455,455,441,14,14.0,3.076923076923077,3.076923076923077,428,27,27.0,5.934065934065933,5.934065934065933
17lr1,U-Net_55_05,518,515,515,456,59,59.0,11.45631067961165,11.45631067961165,437,78,78.0,15.145631067961165,15.145631067961165
17lu3,U-Net_55_05,180,180,180,207,-27,27.0,-15.0,15.0,195,-15,15.0,-8.333333333333332,8.333333333333332
17rd2,U-Net_55_05,343,341,341,373,-32,32.0,-9.3841642228739,9.3841642228739,365,-24,24.0,-7.038123167155426,7.038123167155426
17rl2,U-Net_55_05,387,386,386,350,36,36.0,9.32642487046632,9.32642487046632,346,40,40.0,10.362694300518134,10.362694300518134
17rl3,U-Net_55_05,266,265,265,288,-23,23.0,-8.679245283018867,8.679245283018867,277,-12,12.0,-4.528301886792453,4.528301886792453
17ru2,U-Net_55_05,216,219,219,247,-28,28.0,-12.785388127853881,12.785388127853881,237,-18,18.0,-8.21917808219178,8.21917808219178
18ll2,U-Net_55_05,346,344,344,387,-43,43.0,-12.5,12.5,369,-25,25.0,-7.267441860465117,7.267441860465117
18lu2,U-Net_55_05,315,313,313,322,-9,9.0,-2.8753993610223643,2.8753993610223643,318,-5,5.0,-1.5974440894568689,1.5974440894568689
18rd1,U-Net_55_05,470,462,462,466,-4,4.0,-0.8658008658008658,0.8658008658008658,452,10,10.0,2.1645021645021645,2.1645021645021645
18rd2,U-Net_55_05,298,298,298,311,-13,13.0,-4.3624161073825505,4.3624161073825505,302,-4,4.0,-1.342281879194631,1.342281879194631
18rl1,U-Net_55_05,501,500,500,448,52,52.0,10.4,10.4,434,66,66.0,13.200000000000001,13.200000000000001
18rl2,U-Net_55_05,464,462,462,473,-11,11.0,-2.380952380952381,2.380952380952381,457,5,5.0,1.0822510822510822,1.0822510822510822
18rl3,U-Net_55_05,309,308,308,328,-20,20.0,-6.493506493506493,6.493506493506493,318,-10,10.0,-3.2467532467532463,3.2467532467532463
18rr1,U-Net_55_05,430,426,426,438,-12,12.0,-2.8169014084507045,2.8169014084507045,425,1,1.0,0.2347417840375587,0.2347417840375587
18rr3,U-Net_55_05,375,374,374,366,8,8.0,2.13903743315508,2.13903743315508,356,18,18.0,4.81283422459893,4.81283422459893
19ld1,U-Net_55_05,518,514,514,480,34,34.0,6.614785992217899,6.614785992217899,470,44,44.0,8.560311284046692,8.560311284046692
19ld2,U-Net_55_05,493,491,490,470,20,20.0,4.081632653061225,4.081632653061225,456,34,34.0,6.938775510204081,6.938775510204081
19ll1,U-Net_55_05,515,508,508,473,35,35.0,6.889763779527559,6.889763779527559,459,49,49.0,9.645669291338582,9.645669291338582
19lr2,U-Net_55_05,453,452,452,437,15,15.0,3.3185840707964607,3.3185840707964607,427,25,25.0,5.530973451327434,5.530973451327434
19lu1,U-Net_55_05,415,410,410,403,7,7.0,1.707317073170732,1.707317073170732,393,17,17.0,4.146341463414634,4.146341463414634
19rd2,U-Net_55_05,481,478,477,445,32,32.0,6.708595387840671,6.708595387840671,433,44,44.0,9.224318658280922,9.224318658280922
19rr2,U-Net_55_05,462,462,462,447,15,15.0,3.2467532467532463,3.2467532467532463,430,32,32.0,6.926406926406926,6.926406926406926
19rr3,U-Net_55_05,362,354,354,347,7,7.0,1.977401129943503,1.977401129943503,339,15,15.0,4.23728813559322,4.23728813559322
19ru1,U-Net_55_05,541,537,537,505,32,32.0,5.95903165735568,5.95903165735568,494,43,43.0,8.007448789571695,8.007448789571695
1ld1,U-Net_55_05,443,442,442,429,13,13.0,2.941176470588235,2.941176470588235,419,23,23.0,5.203619909502263,5.203619909502263
1ld2,U-Net_55_05,398,395,395,396,-1,1.0,-0.25316455696202533,0.25316455696202533,382,13,13.0,3.2911392405063293,3.2911392405063293
1ll1,U-Net_55_05,439,438,438,418,20,20.0,4.5662100456621,4.5662100456621,403,35,35.0,7.9908675799086755,7.9908675799086755
1ll2,U-Net_55_05,411,410,410,412,-2,2.0,-0.4878048780487805,0.4878048780487805,397,13,13.0,3.1707317073170733,3.1707317073170733
1ll3,U-Net_55_05,330,328,328,337,-9,9.0,-2.7439024390243905,2.7439024390243905,330,-2,2.0,-0.6097560975609756,0.6097560975609756
1lr1,U-Net_55_05,441,441,441,446,-5,5.0,-1.1337868480725624,1.1337868480725624,431,10,10.0,2.2675736961451247,2.2675736961451247
1lr2,U-Net_55_05,381,381,381,365,16,16.0,4.199475065616798,4.199475065616798,358,23,23.0,6.036745406824147,6.036745406824147
1lr3,U-Net_55_05,224,223,223,259,-36,36.0,-16.143497757847534,16.143497757847534,247,-24,24.0,-10.762331838565023,10.762331838565023
1lu1,U-Net_55_05,422,421,421,419,2,2.0,0.4750593824228029,0.4750593824228029,411,10,10.0,2.375296912114014,2.375296912114014
1lu2,U-Net_55_05,283,282,282,298,-16,16.0,-5.673758865248227,5.673758865248227,290,-8,8.0,-2.8368794326241136,2.8368794326241136
1rd1,U-Net_55_05,483,483,483,472,11,11.0,2.2774327122153206,2.2774327122153206,453,30,30.0,6.211180124223603,6.211180124223603
1rd2,U-Net_55_05,515,514,514,494,20,20.0,3.8910505836575875,3.8910505836575875,478,36,36.0,7.003891050583658,7.003891050583658
1rd3,U-Net_55_05,283,284,284,350,-66,66.0,-23.239436619718308,23.239436619718308,328,-44,44.0,-15.492957746478872,15.492957746478872
1rl1,U-Net_55_05,417,417,416,438,-22,22.0,-5.288461538461538,5.288461538461538,423,-7,7.0,-1.6826923076923077,1.6826923076923077
1rl2,U-Net_55_05,228,228,228,241,-13,13.0,-5.701754385964912,5.701754385964912,227,1,1.0,0.43859649122807015,0.43859649122807015
1rl3,U-Net_55_05,158,158,158,216,-58,58.0,-36.708860759493675,36.708860759493675,196,-38,38.0,-24.050632911392405,24.050632911392405
1rr1,U-Net_55_05,486,486,486,444,42,42.0,8.641975308641975,8.641975308641975,431,55,55.0,11.316872427983538,11.316872427983538
1rr2,U-Net_55_05,498,497,497,408,89,89.0,17.90744466800805,17.90744466800805,393,104,104.0,20.92555331991952,20.92555331991952
1rr3,U-Net_55_05,258,258,258,281,-23,23.0,-8.914728682170542,8.914728682170542,272,-14,14.0,-5.426356589147287,5.426356589147287
1ru2,U-Net_55_05,531,527,527,448,79,79.0,14.990512333965844,14.990512333965844,439,88,88.0,16.698292220113853,16.698292220113853
1ru3,U-Net_55_05,282,278,278,303,-25,25.0,-8.992805755395683,8.992805755395683,291,-13,13.0,-4.676258992805756,4.676258992805756
20ld2,U-Net_55_05,374,373,373,356,17,17.0,4.557640750670242,4.557640750670242,349,24,24.0,6.434316353887399,6.434316353887399
20ld3,U-Net_55_05,148,148,148,176,-28,28.0,-18.91891891891892,18.91891891891892,168,-20,20.0,-13.513513513513514,13.513513513513514
20ll1,U-Net_55_05,439,432,432,444,-12,12.0,-2.7777777777777777,2.7777777777777777,426,6,6.0,1.3888888888888888,1.3888888888888888
20ll3,U-Net_55_05,301,298,298,309,-11,11.0,-3.691275167785235,3.691275167785235,304,-6,6.0,-2.013422818791946,2.013422818791946
20lr2,U-Net_55_05,238,238,238,248,-10,10.0,-4.201680672268908,4.201680672268908,244,-6,6.0,-2.5210084033613445,2.5210084033613445
20lr3,U-Net_55_05,148,148,148,178,-30,30.0,-20.27027027027027,20.27027027027027,164,-16,16.0,-10.81081081081081,10.81081081081081
20lu1,U-Net_55_05,427,425,425,423,2,2.0,0.4705882352941176,0.4705882352941176,408,17,17.0,4.0,4.0
20lu2,U-Net_55_05,385,382,382,401,-19,19.0,-4.973821989528796,4.973821989528796,392,-10,10.0,-2.6178010471204187,2.6178010471204187
20lu3,U-Net_55_05,211,209,209,244,-35,35.0,-16.74641148325359,16.74641148325359,234,-25,25.0,-11.961722488038278,11.961722488038278
20rd1,U-Net_55_05,362,360,360,364,-4,4.0,-1.1111111111111112,1.1111111111111112,352,8,8.0,2.2222222222222223,2.2222222222222223
20rl1,U-Net_55_05,330,330,330,391,-61,61.0,-18.484848484848484,18.484848484848484,382,-52,52.0,-15.757575757575756,15.757575757575756
20rl2,U-Net_55_05,402,399,399,400,-1,1.0,-0.2506265664160401,0.2506265664160401,392,7,7.0,1.7543859649122806,1.7543859649122806
20rr2,U-Net_55_05,439,433,433,386,47,47.0,10.854503464203233,10.854503464203233,373,60,60.0,13.856812933025402,13.856812933025402
20rr3,U-Net_55_05,188,188,188,217,-29,29.0,-15.425531914893616,15.425531914893616,205,-17,17.0,-9.042553191489363,9.042553191489363
20ru1,U-Net_55_05,471,465,465,475,-10,10.0,-2.1505376344086025,2.1505376344086025,461,4,4.0,0.8602150537634409,0.8602150537634409
20ru2,U-Net_55_05,203,203,203,231,-28,28.0,-13.793103448275861,13.793103448275861,223,-20,20.0,-9.852216748768473,9.852216748768473
21_4_ld1,U-Net_55_05,401,399,399,408,-9,9.0,-2.2556390977443606,2.2556390977443606,403,-4,4.0,-1.0025062656641603,1.0025062656641603
21_4_ll1,U-Net_55_05,431,430,430,416,14,14.0,3.255813953488372,3.255813953488372,405,25,25.0,5.813953488372093,5.813953488372093
21_4_ll2,U-Net_55_05,319,315,315,330,-15,15.0,-4.761904761904762,4.761904761904762,320,-5,5.0,-1.5873015873015872,1.5873015873015872
21_4_ll3,U-Net_55_05,260,260,259,286,-27,27.0,-10.424710424710424,10.424710424710424,268,-9,9.0,-3.474903474903475,3.474903474903475
21_4_lr1,U-Net_55_05,461,461,461,471,-10,10.0,-2.1691973969631237,2.1691973969631237,464,-3,3.0,-0.6507592190889371,0.6507592190889371
21_4_lr3,U-Net_55_05,188,186,186,227,-41,41.0,-22.043010752688172,22.043010752688172,213,-27,27.0,-14.516129032258066,14.516129032258066
21_4_lu1,U-Net_55_05,406,406,406,436,-30,30.0,-7.389162561576355,7.389162561576355,422,-16,16.0,-3.9408866995073892,3.9408866995073892
21_4_lu2,U-Net_55_05,431,431,431,429,2,2.0,0.46403712296983757,0.46403712296983757,421,10,10.0,2.320185614849188,2.320185614849188
21_4_lu3,U-Net_55_05,137,138,138,176,-38,38.0,-27.536231884057973,27.536231884057973,171,-33,33.0,-23.91304347826087,23.91304347826087
21_4_rd3,U-Net_55_05,213,213,213,248,-35,35.0,-16.431924882629108,16.431924882629108,241,-28,28.0,-13.145539906103288,13.145539906103288
21_4_rl2,U-Net_55_05,256,256,256,312,-56,56.0,-21.875,21.875,304,-48,48.0,-18.75,18.75
21_4_rr2,U-Net_55_05,293,291,291,304,-13,13.0,-4.4673539518900345,4.4673539518900345,298,-7,7.0,-2.405498281786942,2.405498281786942
21_4_rr3,U-Net_55_05,346,345,345,344,1,1.0,0.2898550724637681,0.2898550724637681,337,8,8.0,2.318840579710145,2.318840579710145
21_4_ru3,U-Net_55_05,263,262,263,271,-8,8.0,-3.041825095057034,3.041825095057034,268,-5,5.0,-1.9011406844106464,1.9011406844106464
22_4_ll2,U-Net_55_05,408,402,402,346,56,56.0,13.930348258706468,13.930348258706468,341,61,61.0,15.17412935323383,15.17412935323383
22_4_ll3,U-Net_55_05,318,311,310,338,-28,28.0,-9.032258064516128,9.032258064516128,330,-20,20.0,-6.451612903225806,6.451612903225806
22_4_lr3,U-Net_55_05,387,385,385,346,39,39.0,10.129870129870131,10.129870129870131,341,44,44.0,11.428571428571429,11.428571428571429
22_4_rd3,U-Net_55_05,340,334,334,329,5,5.0,1.4970059880239521,1.4970059880239521,326,8,8.0,2.3952095808383236,2.3952095808383236
22_4_rl1,U-Net_55_05,400,391,391,377,14,14.0,3.580562659846547,3.580562659846547,368,23,23.0,5.88235294117647,5.88235294117647
22_4_rl2,U-Net_55_05,228,223,223,230,-7,7.0,-3.1390134529147984,3.1390134529147984,225,-2,2.0,-0.8968609865470852,0.8968609865470852
22_4_ru2,U-Net_55_05,246,244,244,246,-2,2.0,-0.819672131147541,0.819672131147541,243,1,1.0,0.4098360655737705,0.4098360655737705
22_4_ru3,U-Net_55_05,141,140,140,169,-29,29.0,-20.714285714285715,20.714285714285715,165,-25,25.0,-17.857142857142858,17.857142857142858
23_8_ll1,U-Net_55_05,441,439,439,414,25,25.0,5.694760820045558,5.694760820045558,403,36,36.0,8.200455580865604,8.200455580865604
23_8_ll2,U-Net_55_05,226,226,226,258,-32,32.0,-14.15929203539823,14.15929203539823,256,-30,30.0,-13.274336283185843,13.274336283185843
23_8_lu1,U-Net_55_05,429,429,429,409,20,20.0,4.662004662004662,4.662004662004662,398,31,31.0,7.226107226107226,7.226107226107226
23_8_lu2,U-Net_55_05,338,337,337,325,12,12.0,3.5608308605341246,3.5608308605341246,312,25,25.0,7.418397626112759,7.418397626112759
23_8_lu3,U-Net_55_05,198,196,196,226,-30,30.0,-15.306122448979592,15.306122448979592,219,-23,23.0,-11.73469387755102,11.73469387755102
23_8_rd1,U-Net_55_05,427,425,425,411,14,14.0,3.294117647058824,3.294117647058824,400,25,25.0,5.88235294117647,5.88235294117647
23_8_rd2,U-Net_55_05,261,261,261,287,-26,26.0,-9.961685823754788,9.961685823754788,275,-14,14.0,-5.363984674329502,5.363984674329502
23_8_rl1,U-Net_55_05,441,447,447,431,16,16.0,3.5794183445190155,3.5794183445190155,418,29,29.0,6.487695749440715,6.487695749440715
23_8_rl2,U-Net_55_05,402,399,399,397,2,2.0,0.5012531328320802,0.5012531328320802,395,4,4.0,1.0025062656641603,1.0025062656641603
23_8_rr1,U-Net_55_05,448,447,447,452,-5,5.0,-1.1185682326621924,1.1185682326621924,442,5,5.0,1.1185682326621924,1.1185682326621924
23_8_rr3,U-Net_55_05,298,296,296,304,-8,8.0,-2.7027027027027026,2.7027027027027026,297,-1,1.0,-0.33783783783783783,0.33783783783783783
23_8_ru2,U-Net_55_05,432,430,430,441,-11,11.0,-2.558139534883721,2.558139534883721,429,1,1.0,0.23255813953488372,0.23255813953488372
23_8_ru3,U-Net_55_05,285,285,285,311,-26,26.0,-9.12280701754386,9.12280701754386,302,-17,17.0,-5.964912280701754,5.964912280701754
23ld2,U-Net_55_05,283,283,283,302,-19,19.0,-6.713780918727916,6.713780918727916,293,-10,10.0,-3.53356890459364,3.53356890459364
23ll3,U-Net_55_05,196,195,195,244,-49,49.0,-25.128205128205128,25.128205128205128,236,-41,41.0,-21.025641025641026,21.025641025641026
23lr2,U-Net_55_05,355,354,354,370,-16,16.0,-4.519774011299435,4.519774011299435,363,-9,9.0,-2.5423728813559325,2.5423728813559325
23lu3,U-Net_55_05,278,277,277,276,1,1.0,0.36101083032490977,0.36101083032490977,272,5,5.0,1.8050541516245486,1.8050541516245486
